flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy
flow_000016,1.6,49823,17,6,55.698751712665135,94.54380743979036,5635.906656359513,0.0856679706930396,2.6720625695937867,239.6629196296448,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.224188460728402
flow_000017,1.7,46061,18,6,50.0,108.0207381010053,4030.715508452256,0.1489293221914938,5.495783411119007,260.6430979580793,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.665056887637424
flow_000018,1.8,48751,19,6,55.91614324424325,116.00506198499484,6131.600379523279,0.0515468712468924,1.492775264337341,93.377029466993,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.891385563527472
flow_000019,1.9,49455,20,6,62.18660909150197,102.26008855754527,5791.913466005328,0.0706037427742413,4.424657683236475,156.8539464313146,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.981361651841093
flow_000020,2.0,42269,21,6,59.64597306313844,126.29869710513132,4760.002176292904,0.1188125713075751,3.341665378676413,123.24179902317611,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.000608016376949
flow_000021,2.1,44837,22,6,53.57563060256132,77.35331562328824,7309.182538139306,0.0100905497651862,1.7759815265448244,168.8168137411444,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.193132081579868
flow_000022,2.2,41690,23,6,56.392362165579456,91.9194019443908,7079.993237745874,0.1036429095812152,3.678589867365029,175.4470536713954,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.722980471549806
flow_000023,2.3,43645,24,6,53.3470941280786,109.18238937957504,6072.086283322841,0.1580618942584365,3.0428999623174837,94.06564923098512,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.187958552618567
flow_000024,2.4,40357,25,6,53.93493797962216,113.96639390406268,7138.49133983038,0.1432399745157377,4.205337268390027,198.4332478895843,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.942918404605016
flow_000025,2.5,41357,26,6,55.60502626954002,89.05727064218671,5907.565966767604,0.0975185213522225,3.660493649174047,157.5407997915574,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.7806397189221626
flow_000026,2.6,40832,27,6,60.52741285384176,90.94605617741338,6713.7487808535225,0.1010313805190264,3.196323834327328,219.024410482661,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.522949293230442
flow_000027,2.7,47475,28,6,50.0,86.66846421490892,6863.099748558435,0.1745905216602278,2.6935568329945667,181.51490092955584,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.03824768307078
flow_000028,2.8,40000,29,6,66.82869685484964,85.10776284301222,4931.397034709667,0.1685290106493853,4.168917569020138,94.18937531658004,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.184455122697067
flow_000029,2.9,47089,30,6,59.48243991886479,110.38016881672516,6432.461207295806,0.0952704965356556,2.6079601789608087,210.7318486636363,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.876638264317585
flow_000030,3.0,42599,31,6,54.46670572368455,99.24992613460894,6168.389105826028,0.068518298123524,1.5998165032420242,112.9968798935582,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8278558575879225
flow_000031,3.1,40583,32,6,55.13232081427171,125.94526357441949,4975.903469894243,0.1428646984608396,1.104127376486858,118.42563735766872,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.397365077368682
flow_000032,3.2,48336,33,6,56.82631913419085,78.12737558518015,4722.53531066123,0.1565281016309117,1.76400043325497,164.16081821004414,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.252289476079946
flow_000033,3.3,46634,34,6,60.031232278563365,96.85605852574318,6497.898710257804,0.16893669554455,3.802965043395128,165.74498481923337,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.760365085384821
flow_000034,3.4,46635,35,6,60.756708391686544,114.71663490721474,5718.085830248943,0.129180331117016,2.63677703031728,92.32654533446336,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.5551234477703417
flow_000035,3.5,42764,36,6,59.03082134493341,106.88530795154892,4535.1044478944,0.0821941225537201,2.227992735734245,172.6100518072345,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.176530455674008
flow_000036,3.6,40925,37,6,56.22292986338013,78.0358057008647,6579.480491220317,0.0165038089451932,2.566430269223179,175.55019848576288,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.096833005345614
flow_000037,3.7,47884,38,6,59.94518629032722,123.04281869512477,6934.835929560244,0.1969134491220251,3.8294435159858113,173.59406878244454,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.171280746287313
flow_000038,3.8,44930,39,6,50.0,101.91753524793606,4828.938895328221,0.1801416643743558,3.6333199557301055,95.60160330275752,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.9606389338380823
flow_000039,3.9,43874,40,6,53.92321448634935,138.3409619317469,5998.455665644809,0.0616504796905267,3.1620042703130897,187.19538731693297,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.257631909084645
flow_000040,4.0,42871,41,6,56.61894589657091,97.35793437286264,7518.425247654903,0.1095344737526368,2.400204527669592,210.97630040895845,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.480111484223143
flow_000041,4.1,45005,42,6,53.28885979736718,123.16014500476378,5088.598919274737,0.0889610345031887,2.6094472834110785,112.67020651637492,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.459136634216448
flow_000042,4.2,49772,43,6,58.90642394903136,92.832561574301,7707.175364682125,0.1033111123492802,2.867669950623345,126.22225895061744,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7543247525644503
flow_000043,4.3,48480,44,6,53.309694560168026,95.27800264675297,5676.188002415804,0.0799812870463284,2.1053583594513445,219.3670430711008,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.749880466320319
flow_000044,4.4,49111,45,6,68.56516393740532,109.88054758880456,5929.823344099068,0.1345761878958478,2.889482522633994,258.9988132612188,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.197453791347536
flow_000045,4.5,45828,46,6,52.71191472091994,65.95555295520595,4605.336679179943,0.0432969155830572,2.0532208787096704,171.68147460582588,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.572050354717037
flow_000046,4.6,40952,47,6,67.55619549731526,59.61896355069752,4641.840156517224,0.0803070490894435,3.3658064800320364,157.5213502135948,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.131196821297042
flow_000047,4.7,49054,48,6,50.0,86.45999042522139,5344.037646167882,0.1436758265160766,3.4781691520422955,189.91107359238936,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.068852369240578
flow_000048,4.8,44067,49,6,70.02554505790815,74.00881629662169,6885.663132931465,0.01,4.117210900165992,247.81708889067767,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.96502371507
flow_000049,4.9,40822,50,6,62.91998879180985,54.88781884582111,8340.585385958953,0.1154265743082441,3.260477230837779,137.49832573297897,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.938991988451897
flow_000050,5.0,49053,51,6,63.95794964474997,114.85050148381666,8605.920553783362,0.0726105766047185,3.228762289977153,155.7986940553297,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.210661829728721
flow_000051,5.1,42197,52,6,53.17343396102503,84.17793418931345,5876.751107437788,0.1807678199484627,2.1642746778779456,154.48627130161913,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.211837133171711
flow_000052,5.2,47892,53,6,58.38664142167946,93.12640994771684,5643.571289396759,0.1164548949551239,2.952484764027504,109.16489952165313,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.823997341868228
flow_000053,5.3,48808,54,6,58.71278373629324,102.78374327823198,5015.753902781022,0.0606481424638614,1.9774754218249115,222.6393834001028,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8392466403080494
flow_000054,5.4,42443,55,6,59.49616809380437,110.09041386837865,7114.694179331784,0.1726017777564545,1.2957134029928232,193.05687634757405,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.827499200254445
flow_000055,5.5,48672,56,6,66.36301388422771,105.6580047146214,5273.950918841396,0.1010888822898655,2.7348435040404118,79.13625161904416,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.947565257787615
flow_000056,5.6,45647,57,6,63.45659030918221,104.04174481256652,5762.805290679207,0.10656286253992,2.496235590791537,179.43244953065368,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.2659337692588375
flow_000057,5.7,40167,58,6,59.17139307223567,109.38936643990618,6496.957274219411,0.1443644287188434,3.611427307956765,263.1126873003494,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.360763040587466
flow_000058,5.8,45292,59,6,64.99550259649816,90.00554715286444,6451.338163640531,0.0697112310010306,2.038285877122518,193.77049748028563,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.93571324008255
flow_000059,5.9,41726,60,6,65.91571637149663,85.74608603998347,5389.4934447946325,0.1723643197407065,5.813484426656226,260.19950019638,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.329678606853873
flow_000060,6.0,47858,61,6,57.16026548452362,53.6599870415384,5904.86286285323,0.1288532578712441,2.520071017428224,151.99304169349085,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.132508171369167
flow_000061,6.1,42284,62,6,57.01377224743492,112.76618481957698,5416.168273501058,0.0679367966519156,2.929678352327555,228.30927841892557,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.039913336100246
flow_000062,6.2,49225,63,6,70.80847626129217,86.28863557172002,5167.521686802526,0.0783779338990217,2.433145458317444,245.74627148152013,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.560259476418813
flow_000063,6.3,45333,64,6,58.80076116637918,139.6701826573363,4974.789502152367,0.0371806622784059,3.777822893740396,176.36349993930682,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.098734568399423
flow_000064,6.4,43014,65,6,56.78514572368308,114.75713458344153,4528.421174387083,0.1153862114808201,2.7862080156737368,159.4430816043189,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.959382101507816
flow_000065,6.5,42900,66,6,59.22746167257724,119.00171665115016,6361.915764946157,0.0911111414430897,2.020727408708359,234.9990216831888,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.250710284605742
flow_000066,6.6,47397,67,6,65.37231074211046,114.11480255761268,5759.345113681648,0.1156351928299857,1.166520420544274,207.00356614914284,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.630744171988688
flow_000067,6.7,45077,68,6,63.59190421419024,110.61377771414764,4864.470915801953,0.0149147008962643,3.57391837976486,227.70019608199715,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.934195469077453
flow_000068,6.8,41608,69,6,59.3720872514084,109.5197619583346,4772.112912406528,0.073804467012041,3.649809881689726,200.65495145235693,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.078529727853827
flow_000069,6.9,43795,70,6,63.05794400158844,111.38147285699635,4756.456412319035,0.0508944222243427,3.3427215113985045,176.01723030075408,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.2158114102411846
flow_000070,7.0,40012,71,6,61.25142169419374,103.49932656300214,5387.84837696674,0.1246493740914642,2.784756493513306,175.56286748121315,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.072318698459435
flow_000071,7.1,46207,72,6,59.2889191643554,87.6710769398839,7125.671663737768,0.0699095131556533,2.680786831105806,162.26065018243793,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6132842811797534
flow_000072,7.2,43698,73,6,58.49985642627241,76.42630472636988,5318.717701183248,0.1235169119303641,3.7775131566329048,200.01357185098567,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7345138451512994
flow_000073,7.3,40565,74,6,60.74020415543394,108.45669448398222,6557.636925487366,0.0733463272441032,2.898948755372407,171.13373615953216,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8706979480716655
flow_000074,7.4,42872,75,6,57.91922835615652,125.83059550574345,7560.544212961993,0.1813046779014493,4.12452947206036,192.66830146250317,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.07247218770576
flow_000075,7.5,46673,76,6,60.3531877769432,97.49183683401334,6168.475418589968,0.1025799358310451,2.900952742999991,140.3650149985291,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.610922663601463
flow_000076,7.6,45656,77,6,59.75232436091824,103.02834004125194,5235.153416008394,0.1457922933323796,2.864673121893444,137.41814959303474,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.4227280473568005
flow_000077,7.7,44788,78,6,52.746942237446575,73.64887601661515,5910.507503665869,0.0943317745783604,3.3708547624212035,209.2074605788043,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.093872413319703
flow_000078,7.8,41625,79,6,57.35356751329577,90.9204545807886,5956.656505345708,0.1461429260971641,4.3917409771201,199.4236765024413,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.085717041870665
flow_000079,7.9,42134,80,6,58.70800342873121,75.42297719694274,7727.62934525597,0.0613500108357014,4.176741604694595,158.50235396287985,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.948051208523539
flow_000080,8.0,47664,81,6,69.2985745999772,76.81206561124307,4267.60865468189,0.0979012177337035,2.9517632047988225,248.84469517541356,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.567003189837654
flow_000081,8.1,43497,82,6,59.19989010753419,101.97469165871934,7115.615868734863,0.0767478916807788,2.6262684687793705,138.94618988681003,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.027243393978941
flow_000082,8.2,41079,83,6,61.36620278140439,98.84828990148888,4256.956816095445,0.1934312210118073,1.7916815005994116,201.86679579950223,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.224470207082547
flow_000083,8.3,42848,84,6,70.756613226279,115.75313550975994,6811.663796476093,0.0405695580168173,3.69207667668876,202.88553366504223,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.954020312207752
flow_000084,8.4,42776,85,6,52.10384956308316,115.32406125447032,5590.684348053856,0.2035126297259515,1.216198568545656,182.67422060979945,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.320747440764544
flow_000085,8.5,40609,86,6,52.32798966195145,82.52055505794421,7825.863406789896,0.0312852940493954,4.705219016869627,243.30924677464344,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.981302507486432
flow_000086,8.6,43942,87,6,56.10837211018187,61.2882302147201,6673.699554202447,0.1367999479887121,3.8431323467296825,261.36328473753684,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.208807835199447
flow_000087,8.7,41348,88,6,58.33465281973552,81.03065862655524,6573.488420219815,0.0689077079941694,2.254039018011781,122.4606468119876,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.966781834412868
flow_000088,8.8,47708,89,6,58.83943334198286,85.78835545678001,5058.201636379596,0.1127432417716608,4.230892244416094,66.24513374058947,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.113804165643315
flow_000089,8.9,42363,90,6,57.44563182029365,111.04088182966552,7805.288484539223,0.0914573835205046,3.5481813432080096,155.54078399943697,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.260437721412433
flow_000090,9.0,42010,91,6,53.83166497195816,112.24837188348508,8815.06815567766,0.0584766353071124,3.467691050520721,130.8532304700393,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.675875651393654
flow_000091,9.1,42980,92,6,64.86994101430477,99.06863516013937,8011.449426924128,0.1040528100686673,2.7330743330161877,158.14505264339047,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.194195090157064
flow_000092,9.2,49716,93,6,57.729876618123335,114.8029339260418,4996.896914173174,0.0791447329233823,3.5526557008577067,270.9762104325656,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.31629308976063
flow_000093,9.3,45784,94,6,65.92167564002331,151.24538598213397,5810.125652031443,0.128568936550448,1.5832229061835168,314.82936357549954,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.657116328832335
flow_000094,9.4,41707,95,6,54.91482238653829,97.6306920587381,4811.445941038994,0.049725835334454,3.062853258371714,132.59121404140495,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.02134554355669
flow_000095,9.5,42465,96,6,69.79844921736779,95.3371441050514,5390.479392378022,0.1236236799432285,2.320124213483276,191.21297394751755,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.3702381234460947
flow_000096,9.6,46155,97,6,51.67113858546415,83.18722531021287,6283.520019885055,0.1432057861258334,2.711945120720203,190.0852900713485,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.465748990419678
flow_000097,9.7,40348,98,6,59.92754206502045,106.37587813542126,6729.637707174896,0.0945878505039112,2.3110849754593987,197.28780388711448,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.733853109942836
flow_000098,9.8,48742,99,6,55.00813588495348,122.74792868433826,6533.081200070757,0.033859179852847,2.3622991282039987,111.47599936158346,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.384726629835615
flow_000099,9.9,49874,100,6,60.17781713230451,90.02710167612948,4279.206520826234,0.1866154327596739,4.288445892681903,241.78968007692765,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.6590259360407975
flow_000100,10.0,40028,101,6,55.10244042397168,92.17752555741914,5963.644931363305,0.1233494338816778,1.5671313340269435,225.09732611756863,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8780640343684714
flow_000101,10.1,45476,102,6,50.0,89.56856836133039,6517.572214145619,0.0639464437026925,3.408662533517615,155.99811489020496,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.015975522080992
flow_000102,10.2,40754,103,6,56.09654775471402,76.98408089361462,6948.656410148209,0.1246927434458054,1.8693108785487704,241.53805466941745,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.225627109106453
flow_000103,10.3,49441,104,6,67.9805354941644,102.68412951647642,6428.167727511461,0.0162167416175981,4.321503824363683,107.9055796702342,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.195410312045824
flow_000104,10.4,47901,105,6,54.99988616965514,103.39903948101616,6488.65779633413,0.1588183800182329,3.42780072796726,95.33657582693232,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.040324375151308
flow_000105,10.5,41800,106,6,62.54222455254242,99.17307020207784,5761.869043022626,0.2062243351258817,1.5953101275322068,193.2422918383679,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.924990734447168
flow_000106,10.6,44609,107,6,60.02847856875524,136.78081069653274,6271.868195441038,0.1412044651081424,3.3346674188590057,201.56231875256265,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.710929344994234
flow_000107,10.7,46689,108,6,57.72661645043196,108.0033007864017,8584.6049346615,0.049846840593834,2.30413568305249,171.8089154137618,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.894278577793768
flow_000108,10.8,40276,109,6,70.2167845749704,77.67197870192764,7206.928661550169,0.01,3.2268775889373784,235.3675498722751,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.5964295169986102
flow_000109,10.9,49554,110,6,58.42737754600368,112.64635927849062,6364.740332189052,0.1682010019647331,1.671574688926149,147.1254997844954,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.741772229545818
flow_000110,11.0,42384,111,6,60.847187822864825,93.21079500978298,6728.722090376994,0.0926263758267802,4.230960582631005,240.21907910836072,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.618812613757723
flow_000111,11.1,40439,112,6,60.42831406744463,93.42232063210034,6075.860897830278,0.0804285109498145,1.002590467641166,219.40480191896063,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.694918770900945
flow_000112,11.2,41412,113,6,67.87500822404397,96.53029482290157,6070.989380902106,0.1582492054634438,2.192425706833606,273.142325042837,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.6534563917484606
flow_000113,11.3,47079,114,6,52.50704521240529,94.29411792192283,6950.433883234871,0.0704811234645347,1.9180215895561483,91.35424496179816,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.173119843158028
flow_000114,11.4,45203,115,6,71.22085475600083,105.39864576715443,5401.051210542606,0.1381159742700623,3.379253711594293,155.68291870511248,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.655051605094819
flow_000115,11.5,45083,116,6,67.59723696615048,142.30822480111783,5870.538589469088,0.1011861275156338,2.507485631549652,134.68997029800624,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.984308949688685
flow_000116,11.6,47358,117,6,61.988333166387626,92.6329269891096,4629.897676308065,0.1123478898280456,2.815600367677095,218.8477610386793,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6724133796112826
flow_000117,11.7,49119,118,6,63.09078567258234,101.78105323762992,6776.261017038648,0.1814633191583851,2.358468240499198,258.65164855389133,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.684178375709086
flow_000118,11.8,40300,119,6,58.859663868642045,104.68626963488856,7069.603378187047,0.0755541387096312,1.6315559426981796,161.39825639477527,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.672366014375733
flow_000119,11.9,41362,120,6,60.75042765493506,89.74670065919081,6603.080787065518,0.0709844622501203,2.7714579547327505,209.969830530857,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.293284078674121
flow_000120,12.0,48923,121,6,62.09995808983703,91.9711588796134,5765.71423355298,0.0898882140701034,1.697104108879557,252.18094963046357,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.9452367818051335
flow_000121,12.1,42518,122,6,55.45695939569999,119.87008195023898,5955.839932156448,0.0398556639700769,1.167962582825084,196.31176951499475,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7758487675628154
flow_000122,12.2,41056,123,6,67.59700444785726,89.79429631798368,6146.905580590053,0.1468212175172983,3.625919808770556,215.07287564916808,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.698765157171767
flow_000123,12.3,44561,124,6,61.12060615651693,82.23908322921821,7094.897649526112,0.1401769711267636,1.760933901988453,80.8374579836651,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.596700034309741
flow_000124,12.4,46782,125,6,60.70803790994071,135.6585352158647,7036.446476003286,0.0995321473452371,4.457112291106364,258.29229448797446,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.784492007237135
flow_000125,12.5,44580,126,6,55.66653644957321,75.89533777546126,4565.28822389941,0.0537945378275141,4.417664814634619,165.06168102150536,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.569030232263364
flow_000126,12.6,40675,127,6,65.8487123166157,117.6674597431032,5121.769320338253,0.01,3.885691747146421,313.4875936790181,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8696134754508407
flow_000127,12.7,48555,128,6,59.77028727731084,95.9717658251495,6434.450518492168,0.0583159795041071,1.864212820461128,137.45811063931745,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.787654015705904
flow_000128,12.8,47897,129,6,57.374132501181705,75.69503556076656,4661.508707281626,0.0884437667154043,5.121606157467216,203.72852457058963,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7662327094489743
flow_000129,12.9,44963,130,6,54.569883065889975,92.4644391597918,6918.636724535778,0.01,1.0,221.2774151567341,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.371467927355107
flow_000130,13.0,42410,131,6,59.19235579871784,95.48720373694192,5724.639104531823,0.2247250110613025,2.1169995874837406,60.0,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.9267920280546855
flow_000131,13.1,46169,132,6,54.15145398387395,67.39742605310754,6707.184163621674,0.1207758679983716,3.83321912639778,268.87006261842555,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.9453748205961503
flow_000132,13.2,48838,133,6,61.72915693772217,108.5569989892058,6034.209779090369,0.1272210080549972,3.7546951342859223,217.1549817151599,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.384594138438347
flow_000133,13.3,46990,134,6,63.87187836340997,106.5430100059628,5901.250453351453,0.0925000247051942,2.2748591099946176,105.27771999605427,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.592377898889116
