flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy
flow_000019,19.0,13675,80,6,61.70147177828644,1112.3113562459146,62516.79887804291,0.8574867611618437,1639.0432066728602,73438.24468614461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4107923977482466
flow_000020,20.0,37791,80,6,64.69670041172272,1039.3639024540091,75242.62380927298,0.6743557886408672,1023.088344482078,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8218324768380847
flow_000021,21.0,27834,80,6,62.083427985651184,989.1883679255006,54329.984686332886,0.5960484381801727,977.1653193195592,53848.3391583363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
flow_000022,22.0,64356,80,6,89.55815215497023,1055.018860612684,67892.69942458354,0.4945268198763507,634.9883466865646,59366.979125916696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3827463914681783
flow_000023,23.0,30024,80,6,64.26327427683198,797.4915448821899,47911.23827611536,0.939851001453038,1255.4609854235998,56258.00542178885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402220006797147
flow_000024,24.0,16377,80,6,59.8662015543146,896.3367300559576,61261.63409836687,1.0376570222756332,813.8637694875913,52304.44272715612,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7622127115138637
flow_000025,25.0,6950,80,6,40.0,1164.4120375460025,51586.55381745118,0.7366521971683735,1002.7154153622816,72571.62363281957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3128271251583565
flow_000026,26.0,23982,80,6,62.95250906217112,912.0010161150092,65925.95078804399,0.1,940.6559303647114,59326.89339264896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.261961935402672
flow_000027,27.0,49184,80,6,80.14664890853446,947.5936153402776,70152.32040283883,1.014202755175728,1113.2957851390602,61803.761480189314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950093641663582
flow_000028,28.0,38432,80,6,49.67642733468834,1104.8268196324725,72766.40963869085,0.919164129930925,943.566994390369,58282.62649818432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967869614156433
flow_000029,29.0,49189,80,6,56.09803982148013,848.4766373890825,55702.121574956735,1.4800556962467593,751.9934110387045,56605.44339361022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575671661997531
flow_000030,30.0,5855,80,6,85.88871941012793,903.27566021419,72689.1151913549,0.9372275614338716,805.9225165083187,73491.60884101268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171754227364614
flow_000031,31.0,15892,80,6,49.69090062587013,649.274763389118,67138.4713069853,1.1625734796295015,779.214541926971,73892.92944512893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.973136752427766
flow_000032,32.0,44612,80,6,71.96036299282129,1216.944201558705,57511.92357729986,1.5941589968310537,1037.2640368006112,75388.16452703801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.709245553226348
flow_000033,33.0,26538,80,6,61.50823303094036,1250.3118618004924,59353.31115776168,1.9918728172839897,1257.17173817123,63990.32425011975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1519090430627448
flow_000034,34.0,64778,80,6,52.31570702235093,1187.1166090814106,74640.06463182454,0.9884941284177272,938.3654552488484,63951.26296231115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913540893433495
flow_000035,35.0,24028,80,6,69.7363869564847,1034.4098678954415,67470.74026252535,0.3731780008772408,1119.0861032077005,59053.81628274756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4507980395585336
flow_000036,36.0,39099,80,6,41.32590392611198,764.6589057142013,57287.10694503018,1.7116077609796283,1179.4542520898758,76536.2258134587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.417442211355251
flow_000037,37.0,52909,80,6,72.72283060120141,903.2173028047076,84979.29500075475,0.1,1061.389451827022,52200.371514308266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0760676960456697
flow_000038,38.0,10621,80,6,56.454906344439244,823.0051496557867,35984.45875613509,0.4791834141617989,832.2209499936214,65619.25337381399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81473950579412
flow_000039,39.0,36295,80,6,51.83654173687169,838.1474833864484,52570.82632493993,0.5988015050055766,1255.3049214570651,62589.35567281699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.200809355636699
flow_000040,40.0,1754,80,6,77.23464471814403,922.4112568448191,50639.73673608015,1.3736716808451803,840.7824441526723,48512.24746871399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.602241691651052
flow_000041,41.0,12343,80,6,61.90628060023802,913.2291053780737,46668.61193312949,0.9208882693228784,1063.9522978605687,59979.59217109828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7116351696044982
flow_000042,42.0,6637,80,6,72.6988402351517,1213.638037729149,56499.901849833695,0.4347474970991116,1000.2530094761798,59773.87197799224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44589485820886
flow_000043,43.0,11048,80,6,80.68921627097345,1007.9953350773668,87711.36670122648,2.2499298253465723,1095.3172679973486,78320.98841089499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385500898318824
flow_000044,44.0,11626,80,6,54.22243279905422,1268.869413898104,47725.94420913946,0.8114686269079637,1076.188770657386,67871.81165304755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9284965775928757
flow_000045,45.0,20778,80,6,40.0,854.9476170323735,69182.56245569683,0.4304859029635145,1161.35937786468,74937.06204652335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389935305149943
flow_000046,46.0,10803,80,6,69.55025668866122,1073.601403333113,67271.6628768001,0.3880748465505791,1018.4497404494464,40960.27666829774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.602878837471446
flow_000047,47.0,65524,80,6,61.46712974283162,953.8581936413578,82957.41236882203,0.3899073458329465,1118.217860593503,50336.45925293803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82363610489027
flow_000048,48.0,38191,80,6,68.90656378202719,1099.726904217982,72224.59022922067,1.02064829608913,1181.0701293660277,82351.87517023113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7674384429394863
flow_000049,49.0,54027,80,6,81.19103643546966,1167.3617570004913,76469.12587905797,0.7463693277082567,691.1718968210782,51187.38009925865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1905902973564046
flow_000050,50.0,40582,80,6,44.96530758273509,1226.614223437703,91164.16391947967,0.7408982305082303,1264.8229310050815,66182.64285099908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
flow_000051,51.0,44130,80,6,58.10932136774114,928.1384682679228,53318.95021125532,1.062261390326222,962.3171177071836,54898.65029525389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0405231420212697
flow_000052,52.0,13867,80,6,66.70731057317275,998.336506811296,62526.5015227185,0.8855603529628902,1066.8406599852365,75844.01962278834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874760006545417
flow_000053,53.0,48261,80,6,64.79628899540968,1185.2207852466736,53840.91578618941,1.145572750690684,1030.9021303059058,58940.392516687214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2878851220920864
flow_000054,54.0,60562,80,6,59.55018225951829,1377.8988369699532,34592.469166179755,0.8504697794168816,920.6845394649204,62120.396632045136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377874049225392
flow_000055,55.0,52451,80,6,76.43852194086558,1016.2704057895792,40221.63357466483,0.8352324007783403,976.6678993242774,51979.02101436614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2179197952403227
flow_000056,56.0,50025,80,6,40.0,963.9920856564934,63471.71393823926,0.6034908236581822,1026.704730062109,57640.03340698619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.758878344265128
flow_000057,57.0,64361,80,6,48.059149931975085,978.2374979075876,48492.58203718366,0.9256476116347798,958.6992712681636,76750.83745710299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7018722638686774
flow_000058,58.0,32143,80,6,70.75250710409104,602.779195439019,52613.49919187672,1.265958035446617,1219.8578037942068,63044.05401211223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9950394833742697
flow_000059,59.0,27018,80,6,59.32468366554804,1063.435090183055,80839.10503505557,1.4785326204803515,1180.1882241458934,48157.91898130909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.911601216396024
flow_000060,60.0,3939,80,6,72.26779949677524,872.9682871595548,69013.51870368008,1.0377195435300144,897.9263298939145,75111.199120452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.943780385552088
flow_000061,61.0,41530,80,6,80.34615187467061,775.2553928263017,82687.74760542724,0.1,1399.1155113213774,52798.39222591068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.171156142347903
flow_000062,62.0,38491,80,6,48.761311467544544,1113.0401776168471,71884.39413664295,1.796079594606871,700.2661160897562,67592.0061448716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461125790577031
flow_000063,63.0,18412,80,6,60.10573020210018,984.3620149851158,68443.29272211413,0.6530053939063776,786.3143804941187,58874.9447626991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42809034196081
flow_000064,64.0,63355,80,6,51.29553448798928,1174.034811470864,82223.20217453381,1.035435459859574,986.6194037521996,80330.56308001245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2262507979865136
flow_000065,65.0,4723,80,6,70.74736181590556,993.7836667191142,63061.50113504396,1.3002015077757174,1060.4858598905537,85810.94392947777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4535986289543894
flow_000066,66.0,53334,80,6,54.57806527895989,758.5672158556265,69653.10195975367,1.470050651774866,852.9786531189603,65024.70704157811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3054915233436377
flow_000067,67.0,30114,80,6,78.92797214826149,1032.6595331961537,56697.8525303018,2.3363647497663607,929.8233740386436,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.742882487816056
flow_000068,68.0,12347,80,6,57.4838619296977,615.2133066292845,64078.33277222569,1.120178580171432,792.9627984655563,59740.08886248291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674875025588845
flow_000069,69.0,64162,80,6,56.70184076474597,1155.039351848504,57550.3967001331,1.362878574350297,941.1722383615976,56602.652562596224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26542533810722
flow_000070,70.0,34298,80,6,73.15395688718635,1276.445680859582,68401.18675547244,1.1130625192179515,692.4562304025607,62228.484924149976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865844661869175
flow_000071,71.0,16016,80,6,63.8751326504664,942.6005724631256,44054.65863530241,1.5014744534733977,927.3964852417896,76620.51028794066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1963526697942206
flow_000072,72.0,48294,80,6,72.53391771748659,1039.009809850496,59253.37292820583,1.511177418539861,918.7095051660668,55863.64760457787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.869122487817688
flow_000073,73.0,23018,80,6,51.30763158441261,1268.1743475669557,74764.7180283538,1.6509889469115862,773.8536153795775,62253.91576733432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.877589275368916
flow_000074,74.0,23683,80,6,63.54531930232544,996.8405887192754,45603.23766953559,0.4525672017635594,1297.1154768981855,68747.42348887393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.352894167968201
flow_000075,75.0,14511,80,6,77.08204419923425,658.9742340815992,71511.8150397376,0.910523817763998,1120.6873480727,71199.87714566485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8952503398799045
flow_000076,76.0,16838,80,6,63.781005693003486,1281.4330835326036,78863.18712189607,1.5123921223884036,1245.15850443568,69151.80845885488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.904324405785001
flow_000077,77.0,47663,80,6,48.71836869547706,898.3125352636745,85526.00390298892,0.892426280891637,1011.7042349797342,51344.104469633465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7069801862909326
flow_000078,78.0,1361,80,6,81.40895048404808,953.8561483425544,44969.62046042409,1.2341391763673983,1096.9449933044505,79605.77608047682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.722481726513549
flow_000079,79.0,29172,80,6,51.86611954490269,1320.9471788408105,56074.79901218467,1.082281766200492,971.8567619344428,67105.63518217688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.545824715597686
flow_000080,80.0,24427,80,6,56.06522806483608,1491.857970737076,74886.91884802053,0.8863841647994558,968.7878931633164,36122.99799116041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0778050883103165
flow_000081,81.0,25661,80,6,50.453245660269175,854.2476073913805,55218.28700807138,0.1088303271861669,1149.471034081074,48111.50628861828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7389540008752142
flow_000082,82.0,32894,80,6,74.21450181983428,1198.7352443117095,53349.207451928974,0.7039550477900788,846.3876028185367,61970.73942148531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0463261260221413
flow_000083,83.0,29718,80,6,92.7578919756574,1056.9541875487032,63386.19711709482,1.195986910120854,971.3529151684386,69676.67055739203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26630986838817
flow_000084,84.0,47291,80,6,62.0595639370629,1355.7279137214696,57996.22370599317,1.1218062966464204,1360.5488824613956,76114.18075427432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533607566068082
flow_000085,85.0,58011,80,6,83.95302209995307,947.4256919217348,70607.95388132759,0.8064958893381434,985.5761118987784,89375.6200204684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214526492961442
flow_000086,86.0,57448,80,6,85.89179218741712,1069.478614672145,52350.491207804254,0.8795334816222581,1037.3573920398126,62541.90623167823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309602912342577
flow_000087,87.0,38185,80,6,65.10350719249111,901.886441680998,58834.02479432842,2.042063335411754,1199.7644766563722,64786.46363713182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8768945568586015
flow_000088,88.0,64227,80,6,62.00315432297865,1366.5353548344349,64035.92815352927,1.0900955962283827,1231.0729811711512,45612.48633251296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.214914816127282
flow_000089,89.0,34981,80,6,60.393521967073966,896.5740079340695,59616.49985868814,0.6940959603095704,1200.7751271741397,66978.09965386952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296468240941098
flow_000090,90.0,32594,80,6,65.59051859547529,898.3276252997455,50560.209129495226,0.3842284572759562,782.2846384216739,69315.73533704528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3303093521416858
flow_000091,91.0,20465,80,6,83.36846403821986,1138.509975257577,43430.56929635268,1.520064638620278,905.428571942743,77330.41313955821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.144696889719091
flow_000092,92.0,21561,80,6,65.74371609626861,838.9869534309732,70539.50863519826,1.0045100153463382,1345.321083803221,77156.61391707051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.072766466050536
flow_000093,93.0,50622,80,6,61.44054939898631,1071.201952621907,56936.56123209605,0.5550293100202829,960.5656359345584,68236.25222418753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608044578600493
flow_000094,94.0,19898,80,6,63.72167021584392,933.26893041426,65034.35120581906,0.1,1108.6717737719882,69394.13003975517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.233465360395954
flow_000095,95.0,57329,80,6,68.86317991555808,880.246699618623,44476.0436615371,0.9371045449255664,1161.9795328275725,66974.52496530057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3668095506938864
flow_000096,96.0,35326,80,6,59.38728875392415,972.48489764441,76421.57667468455,2.012423350730221,1328.9464181743078,62217.34270915098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6548722273363974
flow_000097,97.0,37396,80,6,61.1035569825074,784.289709187665,63093.91200333984,1.5949558914264952,819.0586922269364,69258.64741191924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2376849263395253
flow_000098,98.0,61410,80,6,57.55938338811647,760.1134080866129,56762.25844750412,0.7470926837557879,1051.532005704359,56970.84419338465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7770827464330505
flow_000099,99.0,59953,80,6,53.9428000301861,887.8355603297075,88388.7093705035,1.248727703494228,992.789188581212,45462.372175498414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7766263609949147
flow_000100,100.0,20353,80,6,69.7723957627015,1430.846442171028,53723.93643258975,0.2814499412122435,1532.1475210682695,52238.97168314174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8074758042513928
flow_000101,101.0,22258,80,6,54.236496018352,867.6671362301333,70035.25516284311,0.8971046411067356,884.0505653292103,66577.29919241974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316935764649309
flow_000102,102.0,15696,80,6,63.36101126426603,1358.6494548742596,67900.45674865287,1.01191200883294,809.2157003402418,71343.96109858365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8511246822046825
flow_000103,103.0,25418,80,6,60.64615044106744,1128.7783461126487,54781.00679457283,0.3155844515273329,1393.359029402562,78516.4733674614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939051486101921
flow_000104,104.0,13580,80,6,73.04396520825765,952.1282983113556,62580.96670580275,0.5465694416148207,1532.7443436042477,98144.73231773522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.664228672430049
flow_000105,105.0,56375,80,6,60.98878108612752,888.429758659264,66012.9569656907,0.6506405963915247,1238.5050840163867,69807.67182482901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.777474194841017
flow_000106,106.0,32744,80,6,69.81360507765034,1021.5344943517592,70984.15820151546,1.204034108781928,685.3658699926473,49009.47851027586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0221786347866253
flow_000107,107.0,21723,80,6,47.9698679255246,1381.9689126459498,62676.53689122569,1.1290350953261457,803.6565842756332,56757.51744412557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.821986691673538
flow_000108,108.0,20496,80,6,75.94867390249013,730.561027342023,65882.98085757197,0.5413345008404,824.7739945170111,82082.89187787232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669257772321693
flow_000109,109.0,37676,80,6,69.56117705632062,934.6699026744066,68226.45459075269,1.3060322573842584,1406.9846512895665,78207.2793606658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667602033067465
flow_000110,110.0,20788,80,6,76.90964948772523,1181.477100716075,30000.0,1.0073995034543426,984.2881885374048,68816.14134399251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698320085590379
flow_000111,111.0,31831,80,6,66.83746765235762,974.1588897784852,57032.11651986856,1.8666041831287523,1059.6758815500707,48003.89060286537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0497339911279946
flow_000112,112.0,36844,80,6,66.40258168430917,1026.8614762384404,65656.8076643472,0.3706237795721356,935.7830224683704,74952.53753814154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.365614049834724
flow_000113,113.0,19937,80,6,59.25619113008487,555.8497059808109,30000.0,1.8092723578479852,733.7624886532478,63574.49121516301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4123042880341075
flow_000114,114.0,15344,80,6,66.4451935074708,1040.9567378407198,65719.9934646818,0.7592690324483569,854.5021808085012,67842.98325446632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850270211518242
flow_000115,115.0,43044,80,6,52.77232393301586,1091.8138857741242,93620.51918037327,1.7917770960478454,1392.3471443546414,95227.4756816794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112731572386248
flow_000116,116.0,28301,80,6,55.9145575459812,978.4392420183052,75237.76065729985,1.3218979250982117,991.8148751142004,59264.7078525839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.953223496614629
flow_000117,117.0,53360,80,6,57.17088349591835,941.0739592088792,51999.57199473433,0.3246038879708184,631.9804441711453,37200.58664490175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2067573722358675
flow_000118,118.0,31941,80,6,60.59330839802868,1249.2647539112277,97354.713275035,1.0714824264710303,1132.567266881739,75976.6993694223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0371347343553863
flow_000119,119.0,61352,80,6,40.0,1118.7712240310805,42515.33237900083,1.7252737124423705,984.1796420774588,47020.84884651234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.397182900919917
flow_000120,120.0,12471,80,6,52.48496814101179,1078.4936023201178,55678.6920849521,0.6332559143026618,989.4665079269296,39621.43403577983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4644559157359525
flow_000121,121.0,41899,80,6,48.541073452533645,1424.3568492222698,83804.64060372738,1.5938146188095077,951.7574344629836,75258.61749115871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2380486724151085
flow_000122,122.0,41877,80,6,79.51031632059515,936.2342275420444,64273.32648638672,1.5910546635986025,767.5394010978848,65024.14334568683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9916592071069923
flow_000123,123.0,3923,80,6,52.986862331271176,1002.5976613082564,75651.00189565173,1.7793364243373224,866.3416536233606,54262.088659597386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0376324342933243
flow_000124,124.0,28054,80,6,54.396276417429895,1346.6687627571357,79303.48076062353,1.271481335986917,1438.886765914053,69299.82106825354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1781261369981046
flow_000125,125.0,6827,80,6,62.74472448132797,921.293688924897,76221.29886569081,0.6280008301131037,1177.9428475331513,79408.82769488067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4346509503627694
flow_000126,126.0,34207,80,6,65.84143755158898,1382.4085921692104,43918.50023038863,1.3641575739348109,1139.036719876824,88373.19143137049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8580337724987643
flow_000127,127.0,39637,80,6,67.96769227420435,982.1933757000076,52729.114674834,1.6047842565573325,961.4360987660928,73850.16986090025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.504518391350051
flow_000128,128.0,63206,80,6,57.56900348833986,1236.017231415687,60628.55502513973,1.4166329800053452,1019.185034757992,50497.99325820096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577180108440264
