flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy,label,attack_type
flow_000043,4.3,48480,44,6,53.309694560168026,95.27800264675297,5676.188002415804,0.07998128704632847,2.1053583594513445,219.36704307110082,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.7498804663203185,1,Port_Scan
flow_000044,4.4,49111,45,6,68.56516393740532,109.88054758880455,5929.823344099068,0.13457618789584788,2.889482522633994,258.9988132612188,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.197453791347536,1,Port_Scan
flow_000045,4.5,45828,46,6,52.71191472091994,65.95555295520595,4605.336679179943,0.04329691558305726,2.0532208787096704,171.68147460582588,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.5720503547170375,1,Port_Scan
flow_000046,4.6,40952,47,6,67.55619549731526,59.618963550697515,4641.840156517224,0.08030704908944356,3.3658064800320364,157.52135021359481,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.131196821297042,1,Port_Scan
flow_000047,4.7,49054,48,6,50.0,86.45999042522139,5344.037646167882,0.14367582651607663,3.4781691520422955,189.91107359238939,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.068852369240578,1,Port_Scan
flow_000048,4.8,44067,49,6,70.02554505790815,74.00881629662169,6885.663132931465,0.01,4.117210900165992,247.81708889067772,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.96502371507,1,Port_Scan
flow_000049,4.9,40822,50,6,62.91998879180985,54.88781884582111,8340.585385958953,0.11542657430824416,3.260477230837779,137.49832573297897,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.938991988451897,1,Port_Scan
flow_000050,5.0,49053,51,6,63.957949644749974,114.85050148381666,8605.920553783362,0.07261057660471854,3.228762289977153,155.7986940553297,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.210661829728721,1,Port_Scan
flow_000051,5.1,42197,52,6,53.17343396102503,84.17793418931345,5876.751107437788,0.18076781994846272,2.1642746778779456,154.48627130161913,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.211837133171711,1,Port_Scan
flow_000052,5.2,47892,53,6,58.386641421679464,93.12640994771684,5643.571289396759,0.11645489495512393,2.9524847640275036,109.16489952165313,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.823997341868228,1,Port_Scan
flow_000053,5.3,48808,54,6,58.71278373629324,102.78374327823198,5015.753902781022,0.06064814246386141,1.9774754218249113,222.63938340010276,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8392466403080494,1,Port_Scan
flow_000054,5.4,42443,55,6,59.49616809380437,110.09041386837863,7114.694179331784,0.17260177775645458,1.2957134029928232,193.05687634757405,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.827499200254445,1,Port_Scan
flow_000055,5.5,48672,56,6,66.36301388422771,105.6580047146214,5273.950918841396,0.10108888228986555,2.7348435040404113,79.13625161904416,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.947565257787615,1,Port_Scan
flow_000056,5.6,45647,57,6,63.456590309182204,104.04174481256653,5762.805290679207,0.10656286253992005,2.4962355907915375,179.43244953065368,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.2659337692588375,1,Port_Scan
flow_000057,5.7,40167,58,6,59.17139307223567,109.38936643990618,6496.957274219411,0.14436442871884342,3.6114273079567645,263.1126873003494,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.360763040587466,1,Port_Scan
flow_000058,5.8,45292,59,6,64.99550259649816,90.00554715286444,6451.338163640531,0.06971123100103069,2.038285877122518,193.77049748028563,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.93571324008255,1,Port_Scan
flow_000059,5.9,41726,60,6,65.91571637149663,85.74608603998347,5389.4934447946325,0.17236431974070654,5.813484426656226,260.19950019638,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.329678606853873,1,Port_Scan
flow_000060,6.0,47858,61,6,57.16026548452362,53.6599870415384,5904.86286285323,0.12885325787124413,2.520071017428224,151.99304169349085,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.132508171369167,1,Port_Scan
flow_000061,6.1,42284,62,6,57.01377224743492,112.76618481957698,5416.168273501058,0.06793679665191563,2.929678352327555,228.30927841892554,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.039913336100246,1,Port_Scan
flow_000062,6.2,49225,63,6,70.80847626129217,86.28863557172002,5167.521686802526,0.07837793389902173,2.433145458317444,245.74627148152013,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.560259476418813,1,Port_Scan
flow_000063,6.3,45333,64,6,58.80076116637918,139.6701826573363,4974.789502152367,0.03718066227840594,3.777822893740396,176.36349993930682,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.098734568399423,1,Port_Scan
flow_000064,6.4,43014,65,6,56.78514572368308,114.75713458344151,4528.421174387083,0.11538621148082016,2.7862080156737368,159.4430816043189,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.959382101507816,1,Port_Scan
flow_000065,6.5,42900,66,6,59.227461672577235,119.00171665115015,6361.915764946157,0.09111114144308975,2.020727408708359,234.9990216831888,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.250710284605742,1,Port_Scan
flow_000066,6.6,47397,67,6,65.37231074211046,114.11480255761268,5759.3451136816475,0.11563519282998572,1.166520420544274,207.00356614914284,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.630744171988688,1,Port_Scan
flow_000067,6.7,45077,68,6,63.591904214190244,110.61377771414763,4864.470915801953,0.014914700896264316,3.57391837976486,227.70019608199715,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.934195469077453,1,Port_Scan
flow_000068,6.8,41608,69,6,59.372087251408395,109.51976195833461,4772.112912406528,0.073804467012041,3.649809881689726,200.65495145235695,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.078529727853827,1,Port_Scan
flow_000069,6.9,43795,70,6,63.05794400158844,111.38147285699635,4756.456412319035,0.05089442222434273,3.3427215113985045,176.01723030075408,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.2158114102411846,1,Port_Scan
flow_000070,7.0,40012,71,6,61.25142169419374,103.49932656300214,5387.84837696674,0.12464937409146422,2.784756493513306,175.56286748121317,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.072318698459435,1,Port_Scan
flow_000071,7.1,46207,72,6,59.2889191643554,87.6710769398839,7125.671663737768,0.0699095131556533,2.680786831105806,162.26065018243793,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6132842811797543,1,Port_Scan
flow_000072,7.2,43698,73,6,58.49985642627241,76.42630472636988,5318.717701183248,0.12351691193036415,3.7775131566329048,200.01357185098567,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7345138451512994,1,Port_Scan
flow_000073,7.3,40565,74,6,60.74020415543394,108.45669448398222,6557.636925487366,0.07334632724410327,2.898948755372407,171.13373615953216,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8706979480716663,1,Port_Scan
flow_000074,7.4,42872,75,6,57.91922835615652,125.83059550574345,7560.544212961993,0.1813046779014493,4.12452947206036,192.66830146250314,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.07247218770576,1,Port_Scan
flow_000075,7.5,46673,76,6,60.3531877769432,97.49183683401334,6168.475418589968,0.10257993583104517,2.900952742999991,140.3650149985291,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.610922663601463,1,Port_Scan
flow_000076,7.6,45656,77,6,59.75232436091824,103.02834004125194,5235.153416008394,0.1457922933323796,2.8646731218934436,137.41814959303474,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.4227280473568005,1,Port_Scan
flow_000077,7.7,44788,78,6,52.746942237446575,73.64887601661515,5910.507503665869,0.09433177457836046,3.3708547624212035,209.2074605788043,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.093872413319703,1,Port_Scan
flow_000078,7.8,41625,79,6,57.35356751329577,90.9204545807886,5956.656505345708,0.14614292609716417,4.3917409771201,199.42367650244134,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.085717041870665,1,Port_Scan
flow_000079,7.9,42134,80,6,58.70800342873121,75.42297719694274,7727.62934525597,0.06135001083570147,4.176741604694595,158.50235396287985,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.948051208523539,1,Port_Scan
flow_000080,8.0,47664,81,6,69.2985745999772,76.81206561124307,4267.60865468189,0.09790121773370353,2.9517632047988225,248.84469517541353,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.567003189837654,1,Port_Scan
flow_000081,8.1,43497,82,6,59.19989010753419,101.97469165871934,7115.6158687348625,0.07674789168077889,2.6262684687793705,138.94618988681003,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.027243393978941,1,Port_Scan
flow_000082,8.2,41079,83,6,61.36620278140439,98.84828990148888,4256.956816095445,0.1934312210118073,1.7916815005994116,201.86679579950226,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.224470207082547,1,Port_Scan
flow_000083,8.3,42848,84,6,70.756613226279,115.75313550975994,6811.663796476093,0.04056955801681733,3.6920766766887594,202.88553366504226,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.9540203122077515,1,Port_Scan
flow_000084,8.4,42776,85,6,52.10384956308316,115.32406125447032,5590.6843480538555,0.20351262972595152,1.216198568545656,182.67422060979945,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.320747440764544,1,Port_Scan
flow_000085,8.5,40609,86,6,52.32798966195145,82.52055505794421,7825.863406789896,0.03128529404939542,4.705219016869627,243.30924677464344,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.981302507486432,1,Port_Scan
flow_000086,8.6,43942,87,6,56.10837211018187,61.2882302147201,6673.699554202447,0.13679994798871215,3.8431323467296825,261.36328473753684,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.208807835199447,1,Port_Scan
flow_000087,8.7,41348,88,6,58.33465281973552,81.03065862655524,6573.488420219815,0.0689077079941694,2.254039018011781,122.46064681198759,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.9667818344128682,1,Port_Scan
flow_000088,8.8,47708,89,6,58.83943334198286,85.78835545678001,5058.201636379596,0.11274324177166084,4.230892244416094,66.24513374058947,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.113804165643315,1,Port_Scan
flow_000089,8.9,42363,90,6,57.44563182029365,111.04088182966552,7805.288484539223,0.09145738352050463,3.5481813432080096,155.54078399943697,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.260437721412433,1,Port_Scan
flow_000090,9.0,42010,91,6,53.83166497195816,112.24837188348508,8815.06815567766,0.058476635307112404,3.4676910505207212,130.8532304700393,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.675875651393654,1,Port_Scan
flow_000091,9.1,42980,92,6,64.86994101430477,99.06863516013937,8011.449426924128,0.10405281006866732,2.7330743330161873,158.14505264339047,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.194195090157064,1,Port_Scan
flow_000092,9.2,49716,93,6,57.729876618123335,114.8029339260418,4996.896914173174,0.07914473292338232,3.5526557008577067,270.9762104325656,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.31629308976063,1,Port_Scan
flow_000093,9.3,45784,94,6,65.92167564002331,151.24538598213397,5810.125652031443,0.12856893655044804,1.5832229061835168,314.82936357549954,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.657116328832335,1,Port_Scan
flow_000094,9.4,41707,95,6,54.91482238653829,97.6306920587381,4811.445941038994,0.049725835334454044,3.062853258371714,132.59121404140495,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.02134554355669,1,Port_Scan
flow_000095,9.5,42465,96,6,69.79844921736779,95.33714410505141,5390.479392378022,0.1236236799432285,2.320124213483276,191.21297394751755,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.3702381234460947,1,Port_Scan
flow_000096,9.6,46155,97,6,51.67113858546415,83.18722531021287,6283.520019885055,0.14320578612583343,2.711945120720203,190.0852900713485,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.465748990419678,1,Port_Scan
flow_000097,9.7,40348,98,6,59.927542065020454,106.37587813542126,6729.637707174896,0.09458785050391127,2.3110849754593987,197.28780388711448,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7338531099428356,1,Port_Scan
flow_000098,9.8,48742,99,6,55.008135884953475,122.74792868433826,6533.081200070757,0.03385917985284709,2.3622991282039987,111.47599936158346,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.3847266298356145,1,Port_Scan
flow_000099,9.9,49874,100,6,60.17781713230451,90.02710167612948,4279.206520826234,0.18661543275967396,4.288445892681903,241.78968007692765,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.6590259360407975,1,Port_Scan
flow_000100,10.0,40028,101,6,55.10244042397168,92.17752555741914,5963.644931363305,0.12334943388167788,1.5671313340269435,225.09732611756866,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.8780640343684705,1,Port_Scan
flow_000101,10.1,45476,102,6,50.0,89.56856836133039,6517.572214145619,0.06394644370269253,3.408662533517615,155.99811489020496,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.015975522080992,1,Port_Scan
flow_000102,10.2,40754,103,6,56.09654775471402,76.98408089361462,6948.656410148209,0.12469274344580547,1.8693108785487702,241.53805466941742,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.225627109106453,1,Port_Scan
flow_000103,10.3,49441,104,6,67.9805354941644,102.68412951647642,6428.167727511461,0.016216741617598132,4.321503824363683,107.9055796702342,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.195410312045824,1,Port_Scan
flow_000104,10.4,47901,105,6,54.99988616965514,103.39903948101615,6488.65779633413,0.15881838001823295,3.4278007279672598,95.33657582693233,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.040324375151308,1,Port_Scan
flow_000105,10.5,41800,106,6,62.54222455254242,99.17307020207784,5761.869043022626,0.2062243351258817,1.5953101275322068,193.2422918383679,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.924990734447168,1,Port_Scan
flow_000106,10.6,44609,107,6,60.02847856875524,136.78081069653274,6271.868195441038,0.1412044651081424,3.3346674188590057,201.56231875256265,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.710929344994234,1,Port_Scan
flow_000107,10.7,46689,108,6,57.726616450431955,108.0033007864017,8584.6049346615,0.04984684059383409,2.30413568305249,171.8089154137618,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.8942785777937674,1,Port_Scan
flow_000108,10.8,40276,109,6,70.2167845749704,77.67197870192764,7206.928661550169,0.01,3.2268775889373784,235.3675498722751,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.5964295169986102,1,Port_Scan
flow_000109,10.9,49554,110,6,58.427377546003676,112.64635927849062,6364.740332189052,0.1682010019647331,1.6715746889261487,147.1254997844954,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.741772229545818,1,Port_Scan
flow_000110,11.0,42384,111,6,60.847187822864825,93.21079500978298,6728.722090376994,0.09262637582678025,4.230960582631005,240.21907910836072,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.618812613757723,1,Port_Scan
flow_000111,11.1,40439,112,6,60.42831406744463,93.42232063210034,6075.860897830278,0.0804285109498145,1.0025904676411659,219.40480191896066,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6949187709009452,1,Port_Scan
flow_000112,11.2,41412,113,6,67.87500822404397,96.53029482290155,6070.989380902106,0.15824920546344382,2.192425706833606,273.142325042837,1.0,0.0,0.0,0,0.0,0.0,0.0,99,3.6534563917484606,1,Port_Scan
flow_000113,11.3,47079,114,6,52.50704521240529,94.29411792192285,6950.433883234871,0.07048112346453471,1.9180215895561485,91.35424496179816,1.0,0.0,0.0,0,0.0,0.0,0.0,99,4.173119843158028,1,Port_Scan
flow_000114,11.4,45203,115,6,71.22085475600083,105.39864576715445,5401.051210542606,0.13811597427006236,3.379253711594293,155.68291870511248,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.655051605094819,1,Port_Scan
flow_000115,11.5,45083,116,6,67.59723696615048,142.30822480111783,5870.538589469088,0.1011861275156338,2.5074856315496517,134.68997029800624,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.984308949688685,1,Port_Scan
flow_000116,11.6,47358,117,6,61.988333166387626,92.63292698910959,4629.897676308065,0.11234788982804568,2.815600367677095,218.8477610386793,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6724133796112826,1,Port_Scan
flow_000117,11.7,49119,118,6,63.09078567258234,101.78105323762993,6776.261017038648,0.18146331915838512,2.358468240499198,258.65164855389133,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.684178375709086,1,Port_Scan
flow_000118,11.8,40300,119,6,58.859663868642045,104.68626963488857,7069.6033781870465,0.07555413870963124,1.6315559426981796,161.39825639477527,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.672366014375733,1,Port_Scan
flow_000119,11.9,41362,120,6,60.75042765493506,89.74670065919081,6603.080787065518,0.07098446225012038,2.7714579547327505,209.969830530857,1.0,0.0,0.0,1,0.0,0.0,0.0,99,4.293284078674121,1,Port_Scan
flow_000120,12.0,48923,121,6,62.09995808983703,91.97115887961341,5765.71423355298,0.08988821407010344,1.6971041088795573,252.18094963046354,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.9452367818051335,1,Port_Scan
flow_000121,12.1,42518,122,6,55.45695939569999,119.87008195023898,5955.8399321564475,0.03985566397007695,1.167962582825084,196.31176951499475,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.7758487675628145,1,Port_Scan
flow_000122,12.2,41056,123,6,67.59700444785726,89.79429631798368,6146.905580590053,0.14682121751729832,3.6259198087705555,215.07287564916808,1.0,0.0,0.0,1,0.0,0.0,0.0,99,3.6987651571717666,1,Port_Scan
