flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy,label,attack_type
flow_000020,20.0,8439,80,6,417.8863580109326,4.165880299855944,7747.281712360847,20.192693319189864,114.32943945671477,58074.84212795753,0,1,0,0,0,0.0,2,1,6.956617365452096,0,Normal
flow_000021,21.0,21723,25,17,327.78687360589356,15.566163200787834,3031.3370006593686,34.48159359776942,71.68906992063769,74347.37245107215,0,0,0,0,0,0.0,2,4,6.969099263577393,0,Normal
flow_000022,22.0,36809,3306,6,303.16634208476444,12.317619428207518,3873.149495475481,37.66654263550416,107.8276077013283,27226.62386549806,0,1,0,0,0,0.0,2,1,6.796902471553531,0,Normal
flow_000023,23.0,42990,443,17,945.6402805591513,10.772682014597871,6177.4293858793335,29.97998535557518,100.93181417077412,49769.44730139903,0,0,0,0,1,0.0,3,0,7.250903906954203,0,Normal
flow_000024,24.0,11822,21,17,568.3139445796187,8.277305418648975,4204.020174120541,17.658733150579305,50.55809341567019,33982.2294294994,0,1,0,0,0,0.0,3,2,7.475103515397215,0,Normal
flow_000025,25.0,53921,21,6,776.0874365517835,10.49984871585997,4164.03433608122,4.534915934002228,119.72238619501988,51927.04828137889,0,1,0,0,0,0.0,3,0,6.051901526974332,0,Normal
flow_000026,26.0,19319,25,6,375.03346072867623,12.69235904473826,4703.717442088835,20.991557113627053,108.96992974683617,67028.5336203329,0,1,0,0,0,0.0,1,3,8.0,0,Normal
flow_000027,27.0,6589,443,6,687.2477665033628,17.829740823012575,1766.0378325628049,40.54258393607595,101.1648006330686,70141.04497919795,0,0,0,0,0,0.0,1,4,7.072060849704467,0,Normal
flow_000028,28.0,39055,3306,17,428.47839698820223,16.575800767888357,6680.897694889427,39.62843395899128,80.55851434347744,47237.19798575399,0,1,0,1,1,0.0,1,4,7.054843025300767,0,Normal
flow_000029,29.0,61175,25,17,495.6577335821954,5.414141373696597,5263.826386448953,22.039529544713513,111.69009810536053,59920.81764219087,0,1,0,0,0,0.0,3,3,6.302892043880567,0,Normal
flow_000030,30.0,5148,22,17,457.045432082901,9.376536966431026,3782.8392631785955,27.64081769129632,61.18315534587409,27439.051188463152,0,1,1,0,1,0.0,1,2,6.71449848756649,0,Normal
flow_000031,31.0,26361,21,17,368.08459238654194,10.232572834317928,2425.544721779887,36.978027833306484,69.75917789351823,23773.222641950942,0,0,0,0,1,0.0,3,4,7.679533475212481,0,Normal
flow_000032,32.0,21624,21,17,370.3646475882901,14.030666817590628,2951.9648286339852,28.615470427439273,109.62783217016104,66793.93004858366,0,1,0,0,1,0.0,3,3,7.034338295883227,0,Normal
flow_000033,33.0,9230,22,6,494.13390460830686,9.74843459191885,2608.54576625535,39.3632006173264,130.90456492650705,5000.0,0,0,0,0,1,0.0,3,3,7.207878991240195,0,Normal
flow_000034,34.0,11483,80,6,411.93802954513035,7.734252529180786,5340.890956212894,29.027747427906828,85.68608854102659,39690.111479117695,1,0,0,0,0,0.0,3,3,6.7694041852939355,0,Normal
flow_000035,35.0,13618,3306,17,519.0080348513337,10.161366717603926,5355.863098408879,34.81597654944425,113.7103271308331,60153.603764671105,0,1,0,0,1,0.0,1,3,7.985383652539504,0,Normal
flow_000036,36.0,22327,21,6,374.32560317728155,8.843995389810388,5918.238052544655,26.77222896583194,106.14874546501801,53309.32178770785,0,1,0,0,0,0.0,2,1,6.923369525863694,0,Normal
flow_000037,37.0,21975,3306,6,606.1191331532743,12.959540746384175,6098.880406327412,22.160742056277456,112.42913735363217,7456.564228114716,0,1,0,0,0,0.0,1,2,7.56525543423186,0,Normal
flow_000038,38.0,35497,25,17,431.00548729518977,17.16277509490848,5942.245820717584,41.656975107446044,79.24649888450388,57884.87174935425,0,1,0,0,1,0.0,1,3,6.92436466034143,0,Normal
flow_000039,39.0,25491,80,6,745.5400791318107,12.73167707760244,7306.763999237563,14.980313998799058,95.52258534482965,37080.669746900676,0,1,0,0,1,0.0,2,1,7.173768199555403,0,Normal
flow_000040,40.0,36526,80,17,492.40626204782495,12.852557846762053,6792.862186867066,24.003037872911257,98.8529606224686,51812.23206075707,0,1,1,0,0,0.0,3,1,7.176099808690864,0,Normal
flow_000041,41.0,45887,25,17,484.6727923655151,13.706764795631733,6437.591222653005,29.05656916850861,144.95162597053476,40640.00694097973,0,0,0,1,0,0.0,1,0,7.4622838911294105,0,Normal
flow_000042,42.0,45684,3306,6,740.5302611912485,11.363622096529078,5355.169395089521,38.58659599769826,66.86511614009176,39617.187316012496,0,1,0,0,1,0.0,3,3,7.369385523474668,0,Normal
flow_000043,43.0,11612,22,17,425.7080323001934,8.80377004467155,6081.108264969544,21.21115425417301,57.88629444991469,23005.54607842237,0,1,0,0,0,0.0,3,1,6.762965471612876,0,Normal
flow_000044,44.0,5121,80,17,438.9641276247257,9.099345344954886,4384.092232181698,31.268440651857595,189.9816871712511,44614.57247964872,0,1,0,0,0,0.0,3,0,7.579519277667001,0,Normal
flow_000045,45.0,49005,21,6,394.8539302852728,13.288007546872407,4668.501086006047,16.134805101033653,109.26909240062139,68542.83150326648,0,0,0,0,1,0.0,1,0,6.504930747800669,0,Normal
flow_000046,46.0,34847,443,6,530.665056491419,10.866812647605268,7582.122161924966,34.403827220078625,116.45519912997028,43660.45906156117,0,1,0,0,1,0.0,2,3,6.408227374304477,0,Normal
flow_000047,47.0,38766,80,6,389.72295168388814,7.053169429906643,4164.3274276806915,48.237137593863416,119.26502359921108,44342.14205530957,0,1,0,0,0,0.0,1,4,6.8542909904848175,0,Normal
flow_000048,48.0,35125,22,6,616.4997526107004,13.927366126758697,4053.92167988207,10.40431508282349,123.15655666969181,39432.3680206112,0,1,1,0,0,0.0,2,1,7.196700601375835,0,Normal
flow_000049,49.0,25385,25,17,493.01321804728997,7.677654153614978,4456.890964478122,22.72613871817297,126.969969617105,30708.240251106276,0,1,0,0,0,0.0,2,4,6.488870883995835,0,Normal
flow_000050,50.0,39581,21,6,625.8335713891192,6.617854351213547,4176.0417656425625,38.36935660436133,123.29371681113328,35033.26301859278,0,1,0,0,1,0.0,2,0,6.961085013048649,0,Normal
flow_000051,51.0,37128,443,6,608.9277440281176,7.369313861716566,4303.1781135545925,59.43647693574264,133.8106071576016,53323.67712202593,0,1,0,0,0,0.0,1,4,6.307617770837048,0,Normal
flow_000052,52.0,11538,80,6,423.12760226657036,10.919159016578634,5363.447657249072,35.88064600980115,105.02173814923773,86888.70684631157,0,0,0,0,1,0.0,3,4,6.865219217261678,0,Normal
flow_000053,53.0,1669,22,17,389.4539975059132,12.91817251488511,5412.54945585394,22.70561943419607,132.16674193894477,64633.08452140358,0,0,0,0,0,0.0,2,3,7.485918396630952,0,Normal
flow_000054,54.0,17351,443,17,450.7459660885827,10.764100886035445,6366.6387884767855,28.514224221301262,156.75959416908879,59300.57504032272,0,0,0,0,0,0.0,3,0,6.5782029721141715,0,Normal
flow_000055,55.0,28001,443,6,501.3302258955526,8.32942862478406,8282.115823365388,17.731466096369708,105.87747318161223,79872.44010105697,0,1,0,0,1,0.0,2,2,6.389166923782958,0,Normal
flow_000056,56.0,13753,21,17,550.1033015660435,7.5762227406611355,4447.489513700382,38.051318603817975,114.4235652852563,57018.9251320873,0,1,0,0,0,0.0,1,1,7.189312420401163,0,Normal
flow_000057,57.0,3840,21,6,566.7697000481847,12.313361758825016,4901.6568827953715,40.4610501714267,82.60568752053712,66119.41872498703,0,1,0,0,0,0.0,1,3,6.606204359537291,0,Normal
flow_000058,58.0,20876,80,17,495.2109670809049,9.721873379971376,2243.076245262618,44.062797102653604,95.05518923271474,53208.87455073501,1,1,0,0,0,0.0,1,3,8.0,0,Normal
flow_000059,59.0,52997,80,17,397.8230888399121,11.023013099779636,3061.5386130635097,26.699242721716878,110.58558818738683,56780.3347555175,0,0,0,0,0,0.0,3,2,7.095993612811414,0,Normal
flow_000060,60.0,42594,443,17,412.00639964035616,9.579188148708278,4780.683234727862,21.924748396288958,88.32298177382329,28872.40809295675,0,1,0,1,0,0.0,1,3,7.512313600948819,0,Normal
flow_000061,61.0,18588,22,6,577.7530568245146,10.898323159101688,5695.3734702861375,44.9496601045519,102.77436125323167,45350.44587041519,0,0,0,0,0,0.0,1,0,6.342662686401432,0,Normal
flow_000062,62.0,5313,443,6,402.4724832960685,11.170743784608087,5737.074164365744,43.808225938978865,110.23983948538952,41571.14468972653,1,1,0,0,0,0.0,3,3,7.22868433340845,0,Normal
flow_000063,63.0,41466,3306,17,584.0351727910669,17.276123729038538,5925.620339287377,20.121257327326866,145.61868245618967,40775.529858839305,0,1,0,0,1,0.0,2,3,6.4969527554367525,0,Normal
flow_000064,64.0,61513,22,17,588.9440783069203,11.207463518169757,6886.1999109842545,26.244351015929904,74.08622502250196,39895.104154861445,0,1,0,0,0,0.0,3,2,6.910445904461278,0,Normal
flow_000065,65.0,49438,21,6,730.0874883977867,8.83783156251314,7558.531716300111,37.895221788800804,112.60489157299071,71465.15742383683,0,0,0,0,0,0.0,2,1,6.623864631358814,0,Normal
flow_000066,66.0,57927,22,6,427.8719367056119,10.526838091203679,4634.905386484652,27.477638719348008,81.87506298296536,44471.87708890352,0,1,0,0,0,0.0,1,1,7.519852542340356,0,Normal
flow_000067,67.0,21928,22,17,451.2268957970648,7.151099257777187,3796.8108063766826,30.316444153892643,122.98108942452518,47833.11661989657,1,1,1,0,1,0.0,2,4,7.160575806811811,0,Normal
flow_000068,68.0,64895,21,6,153.0953807220057,7.124719986588792,5982.331639720988,15.308960041489556,125.36498307926922,83971.10292400938,0,1,0,1,0,0.0,1,0,7.058705118475769,0,Normal
flow_000069,69.0,19238,25,6,358.5390687435897,13.749030557133805,6400.735843378449,18.77677979908123,150.32383816431036,61631.86972215696,0,1,0,0,1,0.0,1,2,7.68053093534905,0,Normal
flow_000070,70.0,10040,3306,17,356.58064656250434,10.91248088483005,5203.74737273233,29.08564078095242,87.22935792317773,50119.41023925715,1,1,0,1,0,0.0,1,1,7.007932710509078,0,Normal
flow_000071,71.0,46716,443,17,575.8507541651363,13.357025525465222,4731.506697783895,23.012236993093612,104.36678153917087,65875.8415937131,0,1,0,0,1,0.0,3,2,7.515193403624997,0,Normal
flow_000072,72.0,45723,80,6,771.1068353969083,5.125251972124758,4243.750765766893,18.519838267572545,124.12180212967546,39963.324431109766,0,1,1,0,0,0.0,3,4,7.900298139429716,0,Normal
flow_000073,73.0,19998,22,6,587.1136975963537,7.073414178595147,4936.646833789951,26.858559883818046,119.75910910793571,43630.11837928953,0,1,0,0,1,0.0,3,1,7.070074389460541,0,Normal
flow_000074,74.0,9228,80,17,648.618789523928,10.894684376611583,6035.102575675291,21.224580106607597,25.36602774132959,44575.065035654145,0,1,0,0,1,0.0,3,2,7.1297674315548445,0,Normal
flow_000075,75.0,23622,3306,17,393.30046940448756,7.52692104125695,3997.6071213993746,30.28068276438343,79.37659982532706,53743.32584309681,0,1,0,0,0,0.0,3,0,7.477273305481812,0,Normal
flow_000076,76.0,36914,80,6,320.3038055281919,5.728081397142683,3798.56779178506,39.924946555454426,117.10349267466607,57000.703788353356,1,1,0,0,0,0.0,1,0,7.718377842769276,0,Normal
flow_000077,77.0,5696,443,17,463.6967838330595,6.763267709412234,5899.3897983517845,26.98734204116655,93.70612437287677,35761.78491529806,0,1,0,0,0,0.0,1,4,7.064102262313527,0,Normal
flow_000078,78.0,38444,25,17,406.43686373862784,9.036508487033926,3727.9329579333526,25.739168712834825,124.34353454046094,56104.8295243625,0,1,0,0,0,0.0,1,1,6.681282889866048,0,Normal
flow_000079,79.0,50800,25,17,370.8364244127615,11.239305978312938,5226.745630056744,40.73698240667017,131.26222258155994,59066.808798362275,0,1,0,0,0,0.0,1,1,7.433283963995915,0,Normal
flow_000080,80.0,35819,3306,6,532.7391018848235,15.145476998472091,5147.317824036483,37.33523364827555,93.59528603864779,42984.50089395034,0,1,0,0,0,0.0,2,0,7.285836978937912,0,Normal
flow_000081,81.0,38452,3306,17,322.1119521378039,6.842221824568951,5000.6161450638865,37.980073049569924,118.02469630977859,47517.08879903818,0,1,0,0,1,0.0,3,4,7.428477096966092,0,Normal
flow_000082,82.0,5560,25,6,623.9721027248993,6.997304178914565,4036.012861313997,4.792924272887436,143.68425712853406,32945.73591057291,1,1,1,0,0,0.0,2,3,7.349370753474417,0,Normal
flow_000083,83.0,10521,25,17,440.0838296493687,5.647186101142982,7600.858924394317,25.516947538753758,130.5551029055413,27366.284604881424,0,1,0,0,0,0.0,2,0,7.103383249822141,0,Normal
flow_000084,84.0,49773,21,17,493.21423048169265,11.719343666622226,5597.4964825294455,24.282600771106683,76.88058622593664,32793.17518305085,0,1,0,0,0,0.0,2,0,7.132296087697868,0,Normal
flow_000085,85.0,1167,80,6,514.9679462132794,10.374429684133256,4228.388981972816,21.744161190160856,94.44599640367348,60809.554571083514,0,0,1,0,0,0.0,3,2,7.351122533861655,0,Normal
flow_000086,86.0,12043,80,6,429.9928257427826,7.105500792100952,5496.405372709721,40.53590583803653,100.82441959156287,57845.285436281745,0,0,0,0,0,0.0,1,4,6.275236303844581,0,Normal
flow_000087,87.0,21237,3306,6,689.8323235410244,7.507531793303544,7748.337629677953,24.565421346973103,71.94322059490825,78913.16397394937,0,0,0,0,0,0.0,1,3,7.664840222530948,0,Normal
flow_000088,88.0,34063,3306,17,259.132878003826,9.62821393358083,5134.269136647517,16.096095921619387,132.0998324400984,50574.14763905271,0,1,0,0,1,0.0,2,4,7.22498942460937,0,Normal
flow_000089,89.0,47541,3306,6,692.5002494163213,9.797925411217163,7300.027827871987,32.46168095987866,80.65133358250432,50775.64901033405,0,0,0,0,0,0.0,1,4,6.576932308170289,0,Normal
flow_000090,90.0,39258,21,17,447.9418983364449,6.880959113619445,3278.369096159191,29.923859800596944,96.95727149807138,55057.16304021648,0,1,0,0,0,0.0,3,0,7.092556989124891,0,Normal
flow_000091,91.0,4147,443,6,638.1121170466431,10.531563335730041,3723.276248509576,20.775726661877712,132.15521525607448,33995.609112101236,0,1,0,0,0,0.0,1,0,7.65929504559869,0,Normal
flow_000092,92.0,8920,22,6,530.1861411890458,5.871229142681227,1789.3991627464775,40.17876692753074,86.47020440557806,63551.07312640906,1,1,1,0,1,0.0,1,0,7.145138400799999,0,Normal
flow_000093,93.0,52217,25,17,627.5745130518437,10.147039120693833,7963.645485840219,35.308826964650514,89.90175464997792,55731.26916901919,0,1,0,0,0,0.0,3,2,6.633971763969946,0,Normal
flow_000094,94.0,3666,25,17,482.2382116425893,9.467268292824823,2447.2153044298184,35.27658047208756,110.14150644335018,35789.59656551235,0,1,0,0,0,0.0,2,3,6.362753810958795,0,Normal
flow_000095,95.0,39366,21,6,535.7654036788005,11.203327404161069,5261.305213269197,34.839664048971116,87.73258500646114,55575.09526325654,0,1,0,0,0,0.0,2,3,8.0,0,Normal
flow_000096,96.0,18937,25,17,664.685713575011,13.633837469321346,7606.457447367668,40.89594566375773,145.97832848777608,61376.93700125972,1,1,0,0,0,0.0,3,4,6.130542036619014,0,Normal
flow_000097,97.0,3659,21,6,514.3773326025381,8.88797055746061,6456.744697490063,28.445943460357622,72.53665365508398,30028.133710867376,0,1,1,0,0,0.0,2,0,7.168456729900138,0,Normal
flow_000098,98.0,44397,22,6,699.5117312571072,10.001197081204936,5564.4389969848535,17.584436516644427,31.155614010392412,65859.56618886371,0,0,0,0,0,0.0,2,4,6.706735528797131,0,Normal
flow_000099,99.0,59031,80,6,552.8295105031722,4.057959023812122,6924.6854354835195,27.927797846103328,125.28989626094385,43246.365351874185,0,0,0,0,1,0.0,2,0,7.521220050962852,0,Normal
flow_000100,100.0,14449,25,6,390.0920046015923,15.915162598116897,3997.4183466430354,13.443764119512526,89.27293984499732,5000.0,0,1,1,0,0,0.0,2,4,6.391846151316209,0,Normal
flow_000101,101.0,32313,443,6,446.77833337943116,4.418221160216473,5776.529018756521,19.379429526231107,75.77107975696225,64579.453670648094,0,0,1,0,0,0.0,3,4,7.8041852974486865,0,Normal
flow_000102,102.0,17062,21,6,633.2161358459284,9.751393734591899,4831.0280455712555,46.19075780810307,111.51742046970598,70141.01938361979,0,1,0,0,0,0.0,2,2,6.93746911510035,0,Normal
flow_000103,103.0,50628,3306,6,314.03291880604684,2.3541953796383828,4800.131118087065,18.994156572367004,112.5817342194636,33146.81271018127,0,1,1,0,0,0.0,2,2,6.889928152348061,0,Normal
flow_000104,104.0,40704,22,17,618.9320029200378,7.523019708638349,5285.882581439332,18.260505586902752,77.14350014280068,24934.83751351557,1,1,0,0,0,0.0,3,4,6.843367672090615,0,Normal
flow_000105,105.0,56774,443,17,445.13473727504015,15.206343079356401,6762.980729797112,36.696222271874156,135.60667957454257,69917.87739649799,0,1,0,0,0,0.0,1,0,6.703703193834908,0,Normal
flow_000106,106.0,19951,80,17,306.5421041535833,13.434129371945883,7349.8095738463735,38.63211728057475,125.85631039292296,40739.57907246158,0,1,0,0,0,0.0,3,4,6.815649460991967,0,Normal
flow_000107,107.0,16729,443,6,531.0884347702985,12.955035392677944,4599.47769474517,13.336892305083119,159.23719857987476,70173.23731254107,0,1,0,1,0,0.0,2,0,7.3591769889090735,0,Normal
flow_000108,108.0,5719,21,6,394.97145252252994,9.421743081030167,3366.961477794103,32.487838558222904,86.24097828211404,23120.572172927878,0,1,1,0,0,0.0,3,1,6.139135322346928,0,Normal
flow_000109,109.0,21692,25,17,414.25629948950944,14.95278575833958,3770.6300996381437,24.51606997039523,104.6880603307726,71077.34180399738,1,1,0,0,0,0.0,3,3,6.625508811495873,0,Normal
flow_000110,110.0,45615,80,6,406.13957008786923,10.772081989576607,7921.692289995999,33.30577130038767,106.99995295661776,66100.28443065778,0,0,0,0,0,0.0,3,4,7.747569670420924,0,Normal
flow_000111,111.0,6717,21,17,517.2339796051602,12.069529868710772,7221.164671041128,26.973268060105113,90.19158096372091,58108.45364826441,0,1,0,0,0,0.0,3,1,6.954784393605377,0,Normal
flow_000112,112.0,33488,22,6,441.50502867135776,17.940727840216343,3363.0785087629924,16.34397301779166,112.0965675172313,19936.1315177686,0,1,0,0,1,0.0,1,4,6.713783961182926,0,Normal
flow_000113,113.0,29571,443,17,558.6423066912155,13.270966625142343,7491.513688750471,25.186426059560027,114.35273126191592,44563.901047475236,0,1,0,0,0,0.0,3,2,6.362607232016591,0,Normal
flow_000114,114.0,35023,443,6,651.8630678359933,9.803626284132054,3932.5112111267026,36.2578764133481,114.36639228530933,65112.6903943652,0,1,0,0,0,0.0,2,3,6.414883694459421,0,Normal
flow_000115,115.0,5603,80,6,581.2532004751049,11.531286626103485,5996.9078912864115,49.43704824687018,90.20520742710654,24695.019415549486,0,1,0,0,0,0.0,1,4,7.491102075618896,0,Normal
flow_000116,116.0,28740,80,6,770.7962084699345,14.21240291561187,3931.388299881519,33.89849483388168,93.72033998966106,42164.78935362986,0,0,0,0,0,0.0,3,2,6.588691380450404,0,Normal
flow_000117,117.0,8260,22,17,807.7022825380953,11.867413434937834,8244.305004134569,26.090740946991435,82.98714862813388,55946.734073357155,0,1,0,0,0,0.0,2,2,7.402266878447766,0,Normal
flow_000118,118.0,49203,22,17,456.4615609283243,12.349187745256346,4144.788616897263,18.203524849722957,77.47533484141229,32615.40519448807,0,1,0,0,1,0.0,2,1,6.509742686069882,0,Normal
flow_000119,119.0,65130,80,6,327.1068688157847,13.863803897208566,3425.2850635175864,28.415482004215182,98.08152802970852,69507.5341481751,0,1,0,0,1,0.0,2,2,6.9371269704106,0,Normal
flow_000120,120.0,44589,21,6,456.6301600965795,17.59041763178277,4315.213297123304,26.215567407708086,145.49596303492567,66539.11128178507,0,1,0,0,1,0.0,2,1,6.9654560577765015,0,Normal
flow_000121,121.0,31888,21,6,517.7531101203796,7.195585296631895,8940.315935891622,33.05779072213538,161.17147677799636,53632.86490590295,0,1,0,0,0,0.0,1,0,6.623172138588423,0,Normal
flow_000122,122.0,60904,80,17,833.8656758623024,12.106238142813385,5390.831599478357,29.403749155800437,139.41574686289732,56510.38637133788,0,1,0,0,0,0.0,2,0,7.038478489516411,0,Normal
flow_000123,123.0,7764,443,17,443.77962472116826,11.378760502342287,3457.6777394166534,34.79579708787955,86.08365081147102,41892.89068055866,0,0,0,0,0,0.0,2,0,5.942049884578061,0,Normal
flow_000124,124.0,47133,3306,6,541.6895555699966,8.842925307185078,3817.4289990697926,26.40294632526188,112.23015266563591,58845.61996674191,0,1,0,0,1,0.0,2,0,6.955743846330864,0,Normal
flow_000125,125.0,6832,25,6,397.825817455014,8.057852885785593,2378.4807979566417,47.09117097561347,38.592596126764384,41034.20734993941,0,0,0,0,0,0.0,2,4,7.222582808223309,0,Normal
flow_000126,126.0,37298,22,17,447.9988564039937,14.956163369138295,5810.198537344591,35.83821882701478,95.34988755052098,47048.28126690827,0,1,0,0,0,0.0,1,1,6.58252866609981,0,Normal
flow_000127,127.0,53792,21,17,317.84207728715603,6.933278358724515,3124.1856781222873,22.93305558679502,88.34338769406445,42613.86693345075,0,1,1,0,0,0.0,3,0,7.106500761047422,0,Normal
flow_000128,128.0,64364,25,6,280.5901396050456,5.77285588160165,6658.488047187893,40.01110683864375,156.23011465714012,71532.88355474724,1,1,1,0,0,0.0,3,2,7.076738738038393,0,Normal
flow_000129,129.0,58326,443,6,704.1395999215687,8.311042851140515,6185.128346927564,18.439894661477382,107.81227867180458,68105.88020432941,0,1,0,0,0,0.0,3,1,7.096824439788524,0,Normal
flow_000130,130.0,19257,22,6,659.9295521573994,4.65429435648837,4849.971484752956,21.45319476879898,101.52164816938411,34948.319111388235,0,0,0,0,0,0.0,1,4,6.327591139562723,0,Normal
flow_000131,131.0,13673,21,17,444.5596951908834,7.462354625205111,6854.181795920649,21.99013354695374,97.94697757105979,70064.36905669607,0,0,0,0,0,0.0,3,0,7.047585497940094,0,Normal
flow_000132,132.0,57180,21,6,659.5073835362032,6.842330590333766,6388.384095535521,43.28379327538553,91.27412292843727,38029.73080649249,0,1,0,0,0,0.0,2,1,6.138860543230721,0,Normal
flow_000133,133.0,35561,443,6,303.96405432655183,10.258138751472947,5235.365784589942,28.212481812269207,115.94671596002881,77793.04988080887,0,1,0,0,0,0.0,1,3,6.685279321946105,0,Normal
flow_000134,134.0,24230,443,17,473.99551841332277,14.336450321700145,3847.77625356173,23.713138939423096,80.12793192199898,73564.25881604981,0,0,0,0,0,0.0,3,0,6.998070052364534,0,Normal
flow_000135,135.0,23269,21,6,526.1393768915153,8.232225603460602,5620.301004745109,31.64103861031502,116.49604388465849,82891.5848646631,1,1,1,0,1,0.0,3,1,7.104171741955713,0,Normal
flow_000136,136.0,58616,21,6,689.9081351175648,12.59530468649114,5611.54727248183,35.4206809668366,142.95270080721374,54394.17637258112,0,1,0,0,1,0.0,3,0,6.3953482860923225,0,Normal
flow_000137,137.0,63174,25,6,529.6311101538545,12.25378785836762,5737.182394941348,45.89181392175157,103.37921850604552,45792.67374130956,0,0,0,0,1,0.0,1,3,6.857914887591733,0,Normal
flow_000138,138.0,63524,443,17,581.7126341479354,3.338585674945847,5118.548616737399,15.0300822672374,90.57006347014878,45458.550842953846,0,0,1,0,0,0.0,1,2,7.397273420307569,0,Normal
flow_000139,139.0,38854,3306,6,429.505884765064,8.344233611339643,5490.731277423253,42.63312786123534,97.74039102783469,55627.72719019076,0,1,0,0,0,0.0,2,2,6.510155490788044,0,Normal
flow_000140,140.0,64526,443,17,539.5937035921402,8.871963420112719,5453.224723105385,9.326550098038187,136.0205638188321,34789.7371665237,0,1,0,0,0,0.0,1,3,5.923181646907401,0,Normal
