flow_id,time_offset,src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,tcp_flags_psh,icmp_type,connection_state,service,entropy,label,attack_type
flow_000010,602.16232,9011,22,17,616.9023505857998,11.800638897232833,5240.974910529675,12.319432808256028,92.16973827483059,41205.724256717716,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.680898707136665,0,Normal
flow_000011,1694.164311,8335,80,6,497.0189546947533,13.70021822905801,1984.6750181509055,32.52003761201929,118.6830737568265,33209.13680381136,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.811685067732122,0,Normal
flow_000012,162.214333,47161,21,6,158.31905680323436,47.57423741840228,5008.896524081457,2.5668072041260177,69.97721380315363,15910.705537587959,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,5.519990584115911,1,Brute_Force
flow_000013,599.16232,16226,21,17,351.8189988648876,6.780015903331313,3318.8485239556258,31.808711114824323,16.98023732192806,101433.6571701232,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,6.88734355123973,0,Normal
flow_000014,1588.163312,21554,3306,6,506.8237214496128,7.319214958842639,4240.047749318121,10.866596652771971,136.62145586486324,60734.136019596364,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.4028937647991535,0,Normal
flow_000015,1295.163312,16752,443,17,533.6352116802938,10.483898627988085,6756.652957504339,32.269319438002476,109.27163314312864,54854.487087694666,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.786434510145453,0,Normal
flow_000016,69.194311,51975,80,6,61.997441258697535,1019.9678594135802,52039.27214579301,0.1,516.6882685941109,74989.35412185919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.832199222119349,1,DDoS
flow_000017,660.215317,40183,21,6,95.45397514956878,20.749277308781252,5583.577956726531,0.5,82.70454950361795,7988.380480687474,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.786350598111543,1,Brute_Force
flow_000018,612.215317,49054,3389,6,169.66958240369627,28.10367346119025,5933.545738570112,1.7646428951398092,67.46800152180033,12071.63447819022,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,6.127737897739802,1,Brute_Force
flow_000019,99.194311,32745,80,6,58.7580828625372,1057.0961394776255,76840.77946275473,0.7561325918092937,976.4567258649474,55784.3603935245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9903009596840846,1,DDoS
flow_000020,7.500311,48440,74,6,71.65289839682477,95.63182979130121,7448.995133769472,0.08277375023192798,3.2038526577317965,160.4250473201954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.9242516810454187,1,Port_Scan
flow_000021,46.40132,44053,463,6,63.71072426239788,80.04405546270527,7008.257711324819,0.12411143074601068,2.989822098320087,185.62730172776412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.762224548335433,1,Port_Scan
flow_000022,607.195309,19330,80,6,57.60830505578929,557.5602398190069,72192.85462516121,0.5342682662638407,1115.5075579820411,36086.37308333182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797488386002805,1,DDoS
flow_000023,10681.6321,45240,8080,6,185.70230745058052,4.890955884919815,808.0125236584689,2.6158683461168115,44.736032068804164,4355.681851797592,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.545745335119386,1,Malware_C2
flow_000024,614.195309,7840,80,6,82.85340751592712,1240.1906993676619,85165.35756132388,1.743688364870167,847.0566448139899,88768.5294440366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5267694797331157,1,DDoS
flow_000025,24.214333,46585,21,6,147.29311750739132,30.663406976410027,3225.295452080645,1.8074234880965112,107.81658150571954,9310.007275265512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,1,Brute_Force
flow_000026,119.194311,7659,80,6,59.06675240262342,873.5926850248499,65573.79370980954,0.6927071044270512,841.1493680709418,68319.60294814527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.352307269699444,1,DDoS
flow_000027,376.16232,48381,22,6,437.95916998675335,4.613070482109955,6072.118474833418,34.98689912135544,133.32259517243926,25834.958481722486,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,7.062993541603369,0,Normal
flow_000028,1741.164311,50172,80,6,504.8610520010204,3.0955848469900396,5574.382565085894,35.38211605492257,117.5113425947185,44916.37181486249,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,7.1534623661528025,0,Normal
flow_000029,1426.163312,20043,25,17,569.0407437473456,8.910605059548766,4364.463924633986,23.289851543375462,132.4761102604873,37840.13666451991,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,6.520870778988532,0,Normal
flow_000030,498.195309,4367,80,6,76.19503734484522,1101.7720607159104,55675.79829227383,0.9365660517768927,1135.1762418279786,71930.0682087827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.102377011838988,1,DDoS
flow_000031,1852.111339,48094,8080,6,224.90960672831827,3.3275417864497423,1149.6428739408302,6.456978176228931,30.767430876091474,3179.3226017315083,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.2360687832946615,1,Malware_C2
flow_000032,1175.163312,42264,21,6,259.9593343244435,9.285298974833147,3980.1671903957204,35.03232384532496,101.02431680020636,23963.99094578559,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.01408748978945,0,Normal
flow_000033,1533.163312,21127,3306,17,512.6252345278544,5.306133617992587,3857.0881427973745,42.12090719322736,105.11454042090742,41233.85337967642,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.473420567613761,0,Normal
flow_000034,331.194311,27383,80,6,60.18658675309773,1184.195042184369,75431.04156999913,1.2325161440885557,809.4411161670502,91117.33893798187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.554548370339478,1,DDoS
flow_000035,357.194311,5341,80,6,71.63232202054925,997.8983032542162,46513.85626401755,1.6751698218423687,1005.4603724701084,68500.08437410396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5391789979258808,1,DDoS
flow_000036,1495.219312,43147,8080,6,759.4243602000196,26.379990237814585,12491.213793969402,2.837596017540209,32.49645889699046,21662.642907687274,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.529676311812538,1,SQL_Injection
flow_000037,1015.219312,48258,80,6,827.0252339734205,22.190564067833225,13063.018334676528,2.860314115035355,24.43373342972113,41912.93783503455,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.6950374355610665,1,SQL_Injection
flow_000038,1029.163312,63316,3306,17,554.6210444081992,7.582601035347386,4499.808960227342,43.04962688790419,79.29962200556244,45250.94835645389,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,5.953604156405459,0,Normal
flow_000039,252.194311,5982,80,6,73.18414369850053,1250.1673280246757,56123.03057166365,2.313958696779084,1368.6890921458516,94119.08109120456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7528611452182368,1,DDoS
flow_000040,44.50132,45071,444,6,57.02682894998437,116.53447891564896,5751.864947634303,0.10079188384121097,3.4114677583226314,176.31934466291486,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,4.28406546867546,1,Port_Scan
flow_000041,0.899314,49019,8,6,60.290309781897996,100.99533073268505,7274.182336170019,0.12063436388513142,4.002940337339924,210.7248850157394,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.853380368882534,1,Port_Scan
flow_000042,1340.219312,56341,80,6,935.4735369004986,16.326169058672257,8833.751755418753,3.6459054560749955,38.13253965862581,51227.65686801096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.8636208318854575,1,SQL_Injection
flow_000043,1479.163312,63284,22,6,536.4685187769339,13.18856107909965,2028.745293616049,24.53735990822535,64.97497528357857,84165.33389046397,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.175693659569063,0,Normal
flow_000044,9235.249645,40028,8080,6,184.65777777800042,4.99170476044305,576.6929937585237,6.427859521466301,17.37599740693908,4976.5568028059515,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1,Malware_C2
flow_000045,649.195309,40991,80,6,57.11536839612015,1035.859952591483,57686.68349587142,1.6321040441779076,1007.8931369967414,77231.57070309643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.396731522890091,1,DDoS
flow_000046,3964.590961,55225,8443,6,219.16121265465264,3.9473058236616367,1157.3448648457497,4.602960460781443,36.52292811788407,4034.564362376387,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,1,Malware_C2
flow_000047,109.161312,41421,22,6,420.35436532820535,12.873518893324803,5764.524615863494,23.631176110610426,10.0,47226.87234208113,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.042214611092175,0,Normal
flow_000048,871.16232,55717,22,17,492.7867239003841,8.044974633530753,8186.83434474352,37.27167988892101,80.08500691522929,69293.78129682288,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,6.564974682093581,0,Normal
flow_000049,345.194311,30258,80,6,78.16156806562509,672.9122590983802,70470.60854136091,1.4294849313621438,1007.3200865108632,57078.41588339018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6531873650542135,1,DDoS
flow_000050,1436.163312,9031,22,17,357.3633905469152,8.904157425388345,2745.429710963779,38.85577081695045,81.87910343575687,36936.15095194984,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.426413385654028,0,Normal
flow_000051,297.16232,61842,80,6,490.37177343372537,14.24256186499327,3924.227148916293,28.76107636764799,92.20836486770403,11325.607247892047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.704283869597104,0,Normal
flow_000052,36.900311,41023,368,6,60.40481878263438,60.87753742347478,5999.450782420981,0.11740785718199448,4.618437080154946,145.18138333757258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.482093978970599,1,Port_Scan
flow_000053,28.300311,44482,282,6,52.75892133324468,127.81136294293321,7152.852972499801,0.0243386990529518,5.599420097907256,214.71508256967286,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.530930515358156,1,Port_Scan
flow_000054,1110.219312,56164,443,6,792.2571065647708,10.30027018155809,15614.912685694406,3.736483501256451,53.11537171889667,21622.759743866605,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.352382690093855,1,SQL_Injection
flow_000055,12117.085829,52414,8443,6,213.762549673436,6.220497632254581,875.4864267764113,3.709058438641227,21.33932784490497,5799.845730146759,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.642699872385991,1,Malware_C2
flow_000056,17.161312,61287,443,6,402.1866667110409,14.167073088888285,3995.8446295497642,31.848586540603648,93.75384226030103,65731.91659506861,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.561143256737577,0,Normal
flow_000057,256.194311,44276,80,6,68.26073269397624,711.9971109858384,69604.3993418538,0.8465112756334966,1073.0515850509491,86138.9952502648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6576212897912153,1,DDoS
flow_000058,741.195309,23586,80,6,67.74501961195196,1263.599045922745,57023.85276637053,1.0740529456670482,1001.7504536622232,104126.50694180373,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,DDoS
flow_000059,120.161312,10292,80,6,536.1982902375172,10.415935551130254,3568.07284707491,29.00685662207968,94.54799387152282,79588.69856670398,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.140812061135016,0,Normal
flow_000060,308.16232,53686,3306,6,631.4070188794691,8.620706152508571,6318.445959605977,36.26877063529022,107.43538845705474,67005.32747147763,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.183912019140319,0,Normal
flow_000061,514.214333,45788,22,6,145.39282859484769,33.65613453136192,3851.7855267435507,0.5,20.0,4793.230228349015,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.8504489732840685,1,Brute_Force
flow_000062,80.194311,46361,80,6,67.55084645896338,798.9995510143003,74111.84599603697,0.2974961258275626,722.2755618156143,52550.51744929435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3197788366636534,1,DDoS
flow_000063,7496.535063,52084,8443,6,222.380390191017,1.9319632120772061,885.0251134630674,5.697994120581095,27.572239405146693,8038.340683244248,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.1188959983236,1,Malware_C2
flow_000064,1210.163312,23598,22,6,685.6480636267997,4.285975919603609,6055.238222337537,40.24774112281728,99.33074383262706,63526.47031910426,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.275806804209126,0,Normal
flow_000065,11.200311,45636,111,6,58.28486127068405,181.98900665867842,5411.618845991825,0.10778466606037262,3.223627214520719,213.24898911669715,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.851499910860803,1,Port_Scan
flow_000066,561.16232,56095,443,17,634.0546534083667,10.641426381823191,8182.446960995305,33.91698016010473,116.45389820621712,67691.36702210642,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,6.498359400549746,0,Normal
flow_000067,897.16232,29202,21,17,744.3749547351417,8.156383648926715,5676.839024204148,51.71802667396602,72.53103110924621,44408.3630830287,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7.365471839384987,0,Normal
flow_000068,151.161312,4585,21,17,463.77538311938315,13.607353743949217,5486.0546640598,41.42207392885558,90.77617299954574,69032.11484475435,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,7.398475091117045,0,Normal
flow_000069,625.16232,35723,443,6,544.7237698985789,8.384278980110128,3894.4559582709544,46.77200509966096,96.89236316058806,51453.46814051472,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,7.407020738043319,0,Normal
flow_000070,1749.164311,25184,22,6,596.9009280671827,13.295454628155456,4691.240210117984,35.75356724520125,101.8520402938089,61750.7708623136,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,6.692608776858751,0,Normal
flow_000071,555.16232,23410,3306,17,578.3213818900904,8.661038454296966,4461.56242223088,26.11520093228519,86.51049418471558,33170.47820075877,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.389075499232977,0,Normal
flow_000072,26.600311,40117,265,6,59.81686243263263,125.74557317193899,5781.666964438772,0.11139454145934724,2.141619422364304,129.25555992964132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,4.208786941892393,1,Port_Scan
flow_000073,118.214333,49918,22,6,107.99991476690454,37.250884751862955,5161.117170190094,3.0604429564484814,89.05583175736766,15206.672926556817,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,6.089266015705369,1,Brute_Force
flow_000074,13023.776644,43058,8080,6,175.8026043434794,7.570454867053831,897.3815089632079,4.91177281474788,10.13669139923575,4859.652956339755,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.289029336267805,1,Malware_C2
flow_000075,283.194311,21698,80,6,58.20403073039052,678.3100335100054,68118.4011873396,0.1,1081.759289692452,48100.00032828458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783438687243815,1,DDoS
flow_000076,1739.164311,11706,443,17,814.6909008698647,15.362039243289477,5527.493532461089,36.45797641603711,49.393691458808405,67942.0057563666,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,7.129075555045027,0,Normal
flow_000077,1896.164311,12579,25,6,574.4600176600911,8.8941419026429,4257.553173663949,11.079664275143301,71.50012889440914,54786.81262802812,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.626862143058431,0,Normal
flow_000078,1365.219312,57398,443,6,1095.688607272868,14.399775009582534,11639.564632800853,1.226754054213442,33.127753108857156,52945.015138715346,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.869547179465826,1,SQL_Injection
flow_000079,484.195309,32090,80,6,57.181957530909976,1328.4646689345047,53920.54902265971,0.853671204337279,1071.417191230219,72159.44770546789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1719074540124463,1,DDoS
flow_000080,2.299314,46996,22,6,55.449160930658756,109.88459882059148,6353.9551285300495,0.1859440219958948,3.52795433653114,135.74362853002037,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.665345330840511,1,Port_Scan
flow_000081,48.214333,44607,3389,6,124.07249674627191,22.427840044979266,5098.104595428933,3.026195944047842,63.20655028909827,9005.295333843724,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.11650873402313,1,Brute_Force
flow_000082,474.195309,56614,80,6,59.36879328994572,825.9296579713775,80787.29431775553,0.8234359690418278,838.0538454145004,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.413243118906351,1,DDoS
flow_000083,800.16232,54668,25,6,537.8853268994935,12.891720802227587,4510.196221198144,20.220611644473614,10.0,35044.09508955106,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.643742013675297,0,Normal
flow_000084,744.16232,50073,25,6,488.38348089110093,6.273260399352313,5313.280313801498,14.941675946693795,77.0545231507569,46626.196535967174,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,7.356294328248416,0,Normal
flow_000085,13.800311,46288,137,6,57.67413324958242,128.45809565706077,6077.193338245637,0.13323363389770845,2.9607743123199053,231.24918610193163,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.495703857666967,1,Port_Scan
flow_000086,80.219312,46438,8080,6,1389.2161653221806,8.33614022052109,14354.848067699952,1.149180168334255,24.160469737343934,44698.41219563018,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.583197336788086,1,SQL_Injection
flow_000087,1338.163312,39134,80,17,408.7660238832861,14.104238051465803,4161.254247411188,45.89147301636457,75.24708100163427,52680.726865039294,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.466668885230985,0,Normal
flow_000088,450.195309,52778,80,6,51.591340798568034,1128.1152128261333,41204.56549852599,0.4727129377723778,973.9292898110039,39574.536522764945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3519155118790858,1,DDoS
flow_000089,8272.975001,41439,8443,6,201.73448785861316,7.768640402289774,1337.9406454501236,2.037341393781609,22.75341132039911,5668.640565830879,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.738428197950602,1,Malware_C2
flow_000090,315.16232,3351,21,17,430.0256931157703,9.383116439070257,6447.154841453668,48.418156093866074,68.56675161582703,55880.667558027584,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.387054506281722,0,Normal
flow_000091,443.16232,20854,3306,17,603.9084132675289,10.867551019356176,1878.8892119135326,37.248293734858315,112.25832242691752,41767.924658342476,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,7.2497219205081,0,Normal
flow_000092,7560.999703,54663,8443,6,152.90443048987538,5.8424274157168705,990.826419079263,1.7776416730373499,28.518779283273858,3305.702682811424,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.193002026151647,1,Malware_C2
flow_000093,1299.163312,36264,22,17,449.54195818832955,7.417812509813984,5901.099522718388,24.791070960962365,102.21660808373662,41197.35980713721,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,6.768223779781129,0,Normal
flow_000094,51.161312,2291,25,6,265.27958429569173,13.31749919888414,3654.120490758115,34.45677907081924,105.33489399116303,57403.0594130565,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,7.106990898653715,0,Normal
flow_000095,6839.74958,53077,443,6,225.84455171834514,1.5578943308161493,1228.8540464699704,8.423163686303798,32.79446235274201,7637.134866409475,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.550108574703504,1,Malware_C2
flow_000096,41.70132,41343,416,6,55.15891280101698,82.17998845662137,7255.648572727399,0.12755262523703312,3.065923927670695,115.80529117258273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,4.002006054255412,1,Port_Scan
flow_000097,1114.163312,14075,3306,6,392.79789845143523,11.015072325807878,6064.116470879908,21.858467434023964,99.4498580009887,48915.610104282714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.665997585623751,0,Normal
flow_000098,505.16232,35608,3306,17,494.3644032530778,12.531518528925211,4723.172836721083,50.13554294648699,111.8427216732398,68242.48665173381,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,7.81125899596838,0,Normal
flow_000099,1161.163312,7278,25,17,367.2126970813666,15.826736784268899,4043.286960710096,46.76454961914663,133.34894422423156,42034.112444319864,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,7.2132250518399745,0,Normal
flow_000100,1497.163312,6432,443,6,531.1405027100939,10.63110134062266,4979.04015728589,13.923586894768032,90.80813718740441,40823.48206710921,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7.116197904080763,0,Normal
flow_000101,115.194311,57348,80,6,85.38230666116834,981.8316656475721,91218.00725259088,1.000049050413131,1360.2995059283064,71440.50253372363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1231444784706905,1,DDoS
flow_000102,1659.164311,11419,80,17,530.4853931879046,8.15156962585317,6416.577834253085,33.14022602486114,118.20385075178905,19771.67141851435,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.669588229682906,0,Normal
flow_000103,35.200311,44734,351,6,55.04268862463613,111.99848614373921,5999.699177181381,0.13554506780429776,2.9984576402489465,223.6999706995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,3.5774836040017752,1,Port_Scan
flow_000104,833.16232,2086,21,6,324.25184790236574,9.389616576759085,2978.006323449247,27.985800999230264,88.5468640997787,49204.220121123406,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,7.541475592760244,0,Normal
flow_000105,34.194311,10968,80,6,50.86968816578048,831.7953560235314,49422.01213171728,0.9350383163726403,1366.8170792786818,92084.72440232127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.642524708959959,1,DDoS
flow_000106,734.16232,13185,443,17,327.00013951913826,9.861216348200973,3860.49047337117,44.23953845541167,139.88602731911573,47379.33443105038,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.500789621938282,0,Normal
flow_000107,1837.164311,52717,21,6,674.4257866302479,11.797309995590783,3342.8379895377248,21.543106885534776,95.14405703926808,48113.110585125054,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,7.824509516664734,0,Normal
flow_000108,3122.154875,42026,8443,6,163.311888023373,2.0498666413688897,1200.3724515190909,4.971230081352866,24.20605616068176,3828.5956753652813,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.38034328928473,1,Malware_C2
flow_000109,584.16232,49120,21,6,677.5240500334892,10.321509745778789,8551.121546040682,15.487737010988416,129.86580075022343,63724.329995153355,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.3423306344178645,0,Normal
flow_000110,31.800311,41059,317,6,66.19145138463799,107.13897092357544,5878.234783439608,0.026704302839891253,2.8861216451660368,160.91875778415007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,4.2675609201379565,1,Port_Scan
flow_000111,1565.163312,61373,443,6,539.5326217932177,6.7708564377938245,4384.955882691634,27.341716343530077,132.19354080398125,52806.034069648995,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.451442689175412,0,Normal
flow_000112,1697.164311,19473,443,6,338.49813087934797,13.918216611614888,7462.142941583472,27.245176848209777,87.59683592870469,46140.25249116099,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,6.487963580779862,0,Normal
flow_000113,1237.163312,9174,443,6,467.65856321479663,4.618236660424111,4035.835425650078,19.268097259329508,149.11365370005117,51669.02778751234,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,7.510472416328551,0,Normal
flow_000114,252.161312,41318,21,6,543.8289092489559,7.955859294791278,4548.761065951552,35.66540987081656,59.8382888159328,62414.86264602798,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,6.484449070640284,0,Normal
flow_000115,1504.163312,11813,443,6,463.54082016787004,10.905882700515294,4590.4898779661235,33.24345711194924,158.7905194586765,60405.46932519718,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,6.5486996001101865,0,Normal
flow_000116,1859.164311,57317,3306,6,260.78660627550016,17.495291451164483,6135.765231653034,30.71668553880244,95.92380854908612,39739.309544314376,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.729654897029695,0,Normal
flow_000117,626.16232,10228,21,17,595.7990252964654,8.599723564145679,6585.087366920628,25.648612520379658,74.2162082965595,36377.69077088495,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,7.75749300639505,0,Normal
flow_000118,631.195309,14627,80,6,49.287355498972154,1393.906405522771,84246.48336545784,1.1328263608212203,965.952661890423,76314.42640644484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71550648533693,1,DDoS
flow_000119,44.194311,5513,80,6,62.81719896961537,1123.573299767758,73862.0277637711,1.1379007913711043,1000.4656926733234,42424.90586936509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096550378545684,1,DDoS
